Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Details,"Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati","O/o the Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati-03","2,06,000",Yes,fixed,,Nil,Nil,Public Works Roads Department,CE/MAINT/SOPDG/01/2025-26/02,2025_PWD_45827_72,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,24-Jul-2025 09:00 AM,14-Aug-2025 11:00 AM,24-Jul-2025 09:00 AM,12-Aug-2025 02:00 PM,24-Jul-2025 09:00 AM ,12-Aug-2025 12:00 PM ,24-Jul-2025 09:00 AM,12-Aug-2025 02:00 PM,30-Oct-2025 03:30 PM,"2,100",Nil,Nil,No,MAINT/SOPD-G/2025-26/125,"MAINT/SOPD-G/2025-26/125_1_Reconstruction of Road from DN Train Crossing Bangalpara to Chechapani Road, 2_Reconstruction of Road from SH_46 Dudhnoi College Road to Sialmari Road and 3_Reconstruction of Road from NH_17 Daranggiri to Dinanda Santi Ashr",Please refer Tender documents. ,NA ,"1,03,00,000",Civil Works – Roads,NA ,Rate Contract,180.0,180.0,Goalpara,783101.0,"O/o the Chief Engineer,PWD(Roads),Assam,Chandmari, ","O/o the Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati-03 ",24-Jul-2025 12:00 PM ,"O/o the Chief Engineer,PWD(Roads),Assam,Chandmari,",No ,No,1.0,SBI Bank,AOC,1.0,276202.0,Dhaneswar Kalita,12-Aug-2025 11:56 AM,Rejected-Finance,Rejected by BEC,29-Dec-2025 04:52 PM,"Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati-03",Internal,AEEMaintenanceCell_ SEMaintenanceCell_ Chief EngineerPWD RoadsDepartment_Assam,Bhupendra Nath Das,30-Oct-2025 03:27 PM,30-Oct-2025 03:30 PM,techsummary_72839.pdf (411.74 KB),1.0,276189.0,M.D. ENGINEERS,INR,"10,300,000",Finance,Recommended by BEC,Monoj Kumar Tamuli,29-Dec-2025 04:49 PM,,BOQ Comparative Chart,29-Dec-2025,"INR 10,300,000",180.0,Monoj Kumar Tamuli,29-Dec-2025 04:55 PM,FWO_SOPDG_125.pdf (604.00 KB),Awarded Cost of Contract,Chief_Engineer_PWD_Roads,Internal,AEE_Maint_Cell_EE_Maint_Cell_Chief_Engineer_PWD_Roads,Monoj Kumar Tamuli,29-Dec-2025 04:52 PM,finsummary_72839.pdf (573.41 KB),Technical,Recommended by bid evaluation committee,Bhupendra Nath Das,30-Oct-2025 03:25 PM,,Public Works Roads Department,2025_PWD_45827_72,CE/MAINT/SOPDG/01/2025-26/02,MAINT/SOPD-G/2025-26/125,AOC
,,.pdf,Standard Bidding Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,276189.0,M.D. ENGINEERS,12-Aug-2025 11:43 AM,Accepted-AOC,Accepted by BEC,29-Dec-2025 04:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
