EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"9,76,000",Yes,fixed,,Nil,Nil,27-Dec-2024 06:55 PM,24-Jan-2025 02:30 PM,27-Dec-2024 06:55 PM,24-Jan-2025 02:00 PM,27-Dec-2024 06:55 PM ,08-Jan-2025 11:30 AM ,27-Dec-2024 06:55 PM,24-Jan-2025 02:00 PM,23-May-2025 02:00 PM,"Chief Engineer, EAP, PWRD, Assam","O/o the Chief Engineer, EAP, PWRD, Assam, Fatasil Ambari, Guwahati-25",1.0,SBI Bank,"5,000",Nil,Nil,No,Construction of Bridge in Kokrajhar district i.Br on Lamapara to Dhepdhepi Road over longa river,CE/EAP/ARRBP/OCB/Bridge-1/Kokrajhar/10 Construction of Bridge in Kokrajhar district i.Br on Lamapara to Dhepdhepi Road over longa river,Please refer Tender documents. ,NA ,"4,87,69,000",Civil Works,NA ,Tender,90.0,900.0,Kokrajhar,783370.0,"O/o the Chief Engineer, EAP, PWRD, Assam, Fatasil  ","O/o the Chief Engineer, EAP, PWRD, Assam, Fatasil Ambari, Guwahati-25 ",08-Jan-2025 11:00 AM ,"O/o the Chief Engineer, EAP, PWRD, Assam, Fatasil",No ,No,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,CEEAPARRBP02TENDERS2024/33,2024_PWRDW_41734_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Standard Bidding Document,AOC,11-Dec-2025,"INR 48,755,600",900.0,Dibyajyoti Nath,11-Dec-2025 12:52 PM,AOC_KOK10.pdf (776.00 KB),"Chief Engineer, EAP, PWRD",Internal,,Dibyajyoti Nath,11-Dec-2025 12:45 PM,finsummary_67163.pdf (553.46 KB),Finance,Financial bids are opened,Pallavi Chakravorty,23-May-2025 04:51 PM,,BOQ Comparative Chart,Technical,Bids have been opened,Pallavi Chakravorty,30-Jan-2025 12:53 PM,,1.0,256077.0,SUKUMAR DEBNATH,23-Jan-2025 05:49 PM,Accepted-AOC,L1 Bidder,11-Dec-2025 12:52 PM,1.0,256077.0,SUKUMAR DEBNATH,INR,"48,755,600",Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders||Assam State Bridge Infrastructure Program,2024_PWRDW_41734_9,CEEAPARRBP02TENDERS2024/33,Construction of Bridge in Kokrajhar district i.Br on Lamapara to Dhepdhepi Road over longa river,"Chief Engineer, EAP, PWRD, Assam",Internal,,Sharadi Borah,22-May-2025 04:17 PM,23-May-2025 02:00 PM,techsummary_67163.pdf (456.95 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Qualification Details,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,256134.0,TAPAN KUMAR BASUMATARY,23-Jan-2025 05:58 PM,Rejected-Finance,L2 bidder,11-Dec-2025 12:45 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Technical Bid,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ESMP,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD details,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Letter of Financial Bid,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
