Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"EMD, INTEGRITY PACT AND UNDERTAKING",Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,APL/CnP/Admin/2025-26/506,2025_ICD_46568_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,CORRIGENDUM I,Date,,16-Aug-2025 12:00 PM,09-Sep-2025 03:00 PM,16-Aug-2025 12:00 PM,08-Sep-2025 03:00 PM,NA ,NA ,16-Aug-2025 12:00 PM,08-Sep-2025 03:00 PM,03-Oct-2025 03:25 PM,1.0,SBI Bank,DY GENERAL MANAGER (CnP),ASSAM PETROCHEMICALS LIMITED NAMRUP,"1,77,300",Yes,fixed,,Nil,Nil,CLEANING / SWEEPING OF ROADS AND COLLECTION AND REMOVAL DISPOSAL OF GARBAGE CONTRACT GROUP C (NEW PLANT AREA),CLEANING / SWEEPING OF ROADS AND COLLECTION AND REMOVAL/ DISPOSAL OF GARBAGE CONTRACT GROUP C (NEW PLANT AREA),Please refer Tender documents. ,NA ,,Housekeeping/ Cleaning,NA ,Tender,180.0,730.0,ASSAM PETROCHEMICALS LIMITED NAMRUP,786623.0,NA ,NA ,NA ,ASSAM PETROCHEMICALS LIMITED NAMRUP,No ,No,"1,773",Nil,Nil,No,AOC,Industries and Commerce Department||Assam Petro-Chemicals Ltd.||Head office Namrup||Materials Management Department,2025_ICD_46568_1,APL/CnP/Admin/2025-26/506,CLEANING / SWEEPING OF ROADS AND COLLECTION AND REMOVAL DISPOSAL OF GARBAGE CONTRACT GROUP C (NEW PLANT AREA),05-Dec-2025,"INR 7,318,685.92",730.0,LISA BARUAH,05-Dec-2025 03:33 PM,WO.pdf (4109.00 KB),THE JOB WAS AWARDED M/S SATYA NANDA CHETIA,1.0,278734.0,SATYANANDA CHETIA,INR,"7,318,685",P CHAMUAH,Internal,"S K CHETIA, N B BORAH, K B CHETRY, P S PAUL, L BARUAH, M J KUMAR",LISA BARUAH,05-Dec-2025 03:25 PM,finsummary_74177.pdf (4109.35 KB),Technical,The bidders are admitted for further evaluation.,LISA BARUAH,09-Sep-2025 03:41 PM,,P CHAMUAH,Internal,"S CHETIA, N B BORAH, K B CHETRY, L BARUAH, M J KUMAR",LISA BARUAH,03-Oct-2025 03:20 PM,03-Oct-2025 03:25 PM,techsummary_74177.pdf (1869.92 KB),1,278737,AJIT CHANGMAI,27-Aug-2025 07:52 PM,Rejected-AOC,L2 BIDDER,05-Dec-2025 03:34 PM,Finance,THE BIDDERS ARE ADMITTED FOR FURTHER EVALUATION,LISA BARUAH,03-Oct-2025 03:31 PM,,BOQ Comparative Chart,AOC
,,.pdf,UNPRICED BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,280522,Rajkonwar Brother,08-Sep-2025 02:43 PM,Rejected-Technical,DOCUMENTS NOT FOUND IN ORDER,03-Oct-2025 03:20 PM,,,,,,,AOC
2.0,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,278734,SATYANANDA CHETIA,27-Aug-2025 07:34 PM,Accepted-AOC,L1 BIDDER,05-Dec-2025 03:34 PM,,,,,,,AOC
