Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,Construction of New Tea Tribes and Adivasi Girls Hostel at Duliajan.,Construction of New Tea Tribes and Adivasi Girls Hostel at Duliajan.,Please refer to tender document ,NA ,"1,00,00,000",Civil Works,NA ,Tender,180.0,270.0,Duliajan,786602.0,"Managing Director, APTDC Ltd., Ga ","Office of the Managing Director, APTDC Ltd., Ganeshguri, Guwahati ",28-Aug-2025 11:00 AM ,"Managing Director, APTDC Ltd., Ga",No ,No,"2,000",Nil,Nil,No,"2,00,000",Yes,percentage,2.0%,Nil,Nil,27-Aug-2025 05:30 PM,04-Sep-2025 03:00 PM,27-Aug-2025 06:00 PM,04-Sep-2025 02:00 PM,NA ,NA ,27-Aug-2025 06:00 PM,04-Sep-2025 02:00 PM,07-Oct-2025 01:30 PM,Managing Director,"Office of the Managing Director, APTDC Ltd., Ganeshguri, Guwahati",1.0,SBI Bank,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,PTDC/Engg/2024-25/394,2025_WPTBC_47037_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,Technical,Technical bid has been opened,Dipak Kumar Gayary,08-Sep-2025 08:23 PM,,1.0,279611.0,GYANDEEP DEHINGIA,03-Sep-2025 05:12 PM,Accepted-AOC,Awarded,08-Dec-2025 04:01 PM,Finance,Financial bid has been opened,Dipak Kumar Gayary,07-Oct-2025 02:55 PM,,BOQ Comparative Chart,08-Dec-2025,"INR 9,999,998.37",270.0,Dipak Kumar Gayary,08-Dec-2025 04:01 PM,AocnewttadivasiGH.pdf (1285.00 KB),AOC,Managing Director,Internal,,Dipak Kumar Gayary,08-Dec-2025 03:59 PM,finsummary_74981.pdf (1285.11 KB),Managing Director,Internal,,Dipak Kumar Gayary,07-Oct-2025 01:26 PM,07-Oct-2025 01:30 PM,techsummary_74981.pdf (910.22 KB),1.0,279611.0,GYANDEEP DEHINGIA,INR,"9,999,998.37",Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,2025_WPTBC_47037_1,PTDC/Engg/2024-25/394,Construction of New Tea Tribes and Adivasi Girls Hostel at Duliajan.,AOC
,,.pdf,Earnest Money Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2.0,279721.0,JYOTIRMOY BHATTACHARJYA,04-Sep-2025 11:45 AM,Rejected-AOC,Not Awarded,08-Dec-2025 04:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
