Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Finance,Admitted,Tulika Nath,27-Oct-2025 11:07 AM,,BOQ Comparative Chart,1.0,283836.0,SARAT GAM,07-Oct-2025 09:31 PM,Accepted-AOC,L1 bidder,05-Dec-2025 11:48 AM,Assistant Executive Engineer(TC),Internal,,Himangshu Phukan,30-Oct-2025 03:46 PM,finsummary_75815.pdf (593.00 KB),27-Nov-2025,"INR 1,335,289",90.0,Siddhartha Senapati,05-Dec-2025 11:48 AM,AOC_gam.pdf (438.00 KB),Installation of solar powered STW schemes in Majuli LAC(5 points) for the year 2025-26 (for 2 points),Technical,Admitted,Tulika Nath,24-Oct-2025 10:57 AM,,Assistant Executive Engineer(TC),Internal,,Himangshu Phukan,24-Oct-2025 02:42 PM,27-Oct-2025 10:30 AM,techsummary_75815.pdf (226.47 KB),1.0,283836.0,SARAT GAM,INR,"1,335,289",Irrigation Department||Chief Engineer(Major)-Irrigation Dept||Jorhat Circle||Majuli Division,2025_ID_47509_1,MD(I)-06/2025,INSTALLATION OF SOLAR POWERED SHALLOW TUBE WELL SCHEMES IN MAJULI LAC (5 POINTS) FOR THE YEAR 2025-26 UNDER SOPD-G (Package-II),AOC,INSTALLATION OF SOLAR POWERED SHALLOW TUBE WELL SCHEMES IN MAJULI LAC (5 POINTS) FOR THE YEAR 2025-26 UNDER SOPD-G (Package-II),INSTALLATION OF SOLAR POWERED SHALLOW TUBE WELL SCHEMES IN MAJULI LAC (5 POINTS) FOR THE YEAR 2025-26 UNDER SOPD-G (Package-II),Please refer tender documents ,NA ,"13,35,298",Composite Works,NA ,Tender,180.0,90.0,Majuli,785106.0,NA ,NA ,NA ,"O/o EE, Majuli Division (Irrigation)",No ,No,1.0,SBI Bank,"26,706",Yes,percentage,2.0%,Nil,Nil,1.0,Fee,.pdf,EMD/Bid Security,"Executive Engineer, Majuli Division (Irrigation)","O/o the Executive Engineer, Majuli Division (Irrigation), Majuli College Road, Kamalabari",300.0,Nil,Nil,No,Irrigation Department||Chief Engineer(Major)-Irrigation Dept||Jorhat Circle||Majuli Division,MD(I)-06/2025,2025_ID_47509_1,Yes,Open Tender,Item Rate,Works,3.0,No,No,Online,No,No,No,15-Sep-2025 06:00 PM,08-Oct-2025 03:00 PM,15-Sep-2025 06:00 PM,08-Oct-2025 01:00 PM,NA ,NA ,03-Oct-2025 09:00 AM,08-Oct-2025 01:00 PM,27-Oct-2025 10:30 AM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Tender Processing Fee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid Doc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
