Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage
AEE TC,Internal,JE AO,Sandeep Choudhury,24-Dec-2025 04:17 PM,24-Dec-2025 04:30 PM,techsummary_77093.pdf (1081.94 KB),Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Cachar-karimganj Circle||Hailakandi Katlicherra Algapur Division,2025_ID_48517_1,HKAD/IRRI/TSOPD/PT V/2025-26/530 dt.11-11-25,Installation of solar Shallow Tube well scheme under Hailakandi LAC (5 points)in hailakandi District under SOPD for the year 2025-26,1.0,286799.0,FARID AHMED BARBHUIYA,INR,"3,606,145.5",AEE TC,Internal,JE AO,Shah Sadullah Islam,24-Dec-2025 06:19 PM,finsummary_77093.pdf (402.37 KB),Finance,Admitted,Debarika Deb,24-Dec-2025 04:56 PM,finance_77093.pdf,BOQ Comparative Chart,1.0,288871.0,BIHUL UPADHYAY,09-Dec-2025 12:39 PM,Rejected-Technical,No work performed in Irrigation Department and Proper site visit certificate not submitted,24-Dec-2025 04:17 PM,Technical,Bid Summary,Sandeep Choudhury,09-Dec-2025 03:21 PM,technical_77093.pdf,29-Dec-2025,"INR 3,606,145.5",120.0,Sandeep Choudhury,29-Dec-2025 06:15 PM,Farid.pdf (538.00 KB),Rupees Thirty six lakh six thousand one hundred forty five and fifty paisa only,AOC,"72,124",Yes,percentage,2.0%,Nil,Nil,11-Nov-2025 02:00 PM,09-Dec-2025 03:00 PM,11-Nov-2025 02:00 PM,09-Dec-2025 02:00 PM,NA ,NA ,11-Nov-2025 03:00 PM,09-Dec-2025 02:00 PM,24-Dec-2025 04:30 PM,1.0,SBI Bank,Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Cachar-karimganj Circle||Hailakandi Katlicherra Algapur Division,HKAD/IRRI/TSOPD/PT V/2025-26/530 dt.11-11-25,2025_ID_48517_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,000",Nil,Nil,No,EE HAKD,o/o EE HAILKANDI ALGAPUR KATLICHERRA DIVISION,Installation of solar Shallow Tube well scheme under Hailakandi LAC (5 points)in hailakandi District under SOPD for the year 2025-26,Installation of solar Shallow Tube well scheme under Hailakandi LAC (5 points)in hailakandi District under SOPD for the year 2025-26,Please refer tender document ,NA ,"36,06,205",Composite Works,NA ,Tender,180.0,120.0,HAILAKANDI,788151.0,NA ,NA ,NA ,o/o EE HAILKANDI ALGAPUR KATLICHERRA DIVISION,No ,No,1.0,Fee/PreQual/Technical,.pdf,Qualifying Document,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,286799.0,FARID AHMED BARBHUIYA,08-Dec-2025 10:00 PM,Accepted-AOC,All technical and financial criteria fulfilled,29-Dec-2025 06:16 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TENDER FEE AND SECURITY FEE,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,288857.0,farooq ahmed barbhuiya,09-Dec-2025 11:52 AM,Rejected-Technical,EPF return not submitted,24-Dec-2025 04:17 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,SBD,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,288413.0,MOHITOSH SINGHA,08-Dec-2025 05:59 PM,Rejected-AOC,Financially disqualified,29-Dec-2025 06:16 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,AOC
