Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,Recommended by BEC,Monoj Kumar Tamuli,18-Dec-2025 03:58 PM,,BOQ Comparative Chart,1.0,284187.0,M.S. J.M.Enterprise,13-Oct-2025 12:09 PM,Accepted-AOC,Accepted by BEC,18-Dec-2025 04:27 PM,"Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati-03",Internal,AEEMaintenanceCell_ SEMaintenanceCell_ Chief EngineerPWD RoadsDepartment_Assam,Hemanga Saikia,22-Oct-2025 04:04 PM,22-Oct-2025 04:05 PM,techsummary_75939.pdf (359.41 KB),Technical,Recommended by bid evaluation committee,Hemanga Saikia,22-Oct-2025 04:02 PM,,Chief_Engineer_PWD_Roads,Internal,AEE_Maint_Cell_SE_Maint_Cell_Chief_Engineer_PWD_Roads,Monoj Kumar Tamuli,18-Dec-2025 04:09 PM,finsummary_75939.pdf (1162.57 KB),1.0,284187.0,M.S. J.M.Enterprise,INR,"4,699,719",18-Dec-2025,"INR 4,699,719",90.0,Monoj Kumar Tamuli,18-Dec-2025 04:27 PM,FWO_SOPD_G_151.pdf (417.00 KB),Awarded Cost of Contract,Public Works Roads Department,2025_PWD_47608_1,CE/MAINT/SOPDG/01/2025-26/27,MAINT/SOPD-G/2025-26/151,AOC,1.0,SBI Bank,Public Works Roads Department,CE/MAINT/SOPDG/01/2025-26/27,2025_PWD_47608_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,MAINT/SOPD-G/2025-26/151,"MAINT/SOPD-G/2025-26/151_Improvement of SPT Bridge _ i_ Repair to SPT Bridge No. 1/1 on Bhehuwa Sisapeeth Road, ii_ Repair to SPT Bridge No. 1/1 on Ghilabari Khalifapara Road and iii_ Repair to SPT Bridge No. 1/1 on Neuldoba Kahibari Road) under SOP",Please refer Tender documents. ,NA ,"47,00,000",Civil Works – Roads,NA ,Tender,180.0,120.0,Kamrup Rural,781123.0,"O/o the Chief Engineer,PWD(Roads),Assam,Chandmari, ","O/o the Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati-03 ",22-Sep-2025 12:00 PM ,"O/o the Chief Engineer,PWD(Roads),Assam,Chandmari,",No ,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID_SECURITY,900.0,Nil,Nil,No,19-Sep-2025 04:00 PM,13-Oct-2025 04:00 PM,20-Sep-2025 04:00 PM,13-Oct-2025 02:00 PM,20-Sep-2025 04:00 PM ,13-Oct-2025 12:00 PM ,20-Sep-2025 04:00 PM,13-Oct-2025 02:00 PM,22-Oct-2025 04:05 PM,"Chief Engineer,PWD(Roads),Assam,Chandmari,","O/o the Chief Engineer,PWD(Roads),Assam,Chandmari,Guwahati-03","94,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,2.0,284115.0,M/S Trishna Enterprise,11-Oct-2025 06:22 PM,Rejected-Finance,Rejected by BEC,18-Dec-2025 04:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL_QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,AOC
