Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage
"Secy. to GOA, DoHUA",External,,Achinta Kumar Bharali,09-Dec-2025 11:38 AM,finsummary_75743.pdf (820.96 KB),Technical,bid opened on23/09/2025 and proceed for evaluation,Achinta Kumar Bharali,10-Oct-2025 04:22 PM,,Department of Housing and Urban Affairs||Chief Engineer Technical Cell,2025_DHUA_47457_1,CE/H and UA/ULB/CS-09/23-24/10,Construction of 2 nos of R.C.C Drains at Biswanath Chariali Municipal Board under the scheme of Infrastructure Development in ULBs,09-Dec-2025,"INR 20,000,000",365.0,Achinta Kumar Bharali,09-Dec-2025 11:43 AM,AOCBiswanathchariali.pdf (765.00 KB),Finance,bid opened and proceed for evaluation,Achinta Kumar Bharali,18-Nov-2025 03:03 PM,,BOQ Comparative Chart,1.0,282303.0,SAMIRAN INFRASTRUCTURE PVT. LTD,INR,"19,999,986",1.0,282314.0,M/S Shivam Trading & Co.,18-Sep-2025 04:10 PM,Rejected-AOC,L2,09-Dec-2025 11:43 AM,"Secy. to GOA, DoHUA",External,,Achinta Kumar Bharali,10-Oct-2025 04:25 PM,13-Oct-2025 01:00 PM,techsummary_75743.pdf (800.90 KB),AOC,Department of Housing and Urban Affairs||Chief Engineer Technical Cell,CE/H and UA/ULB/CS-09/23-24/10,2025_DHUA_47457_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,"4,000",Nil,Nil,No,11-Sep-2025 09:30 AM,20-Sep-2025 03:00 PM,11-Sep-2025 09:30 AM,19-Sep-2025 02:00 PM,NA ,NA ,11-Sep-2025 09:30 AM,19-Sep-2025 02:00 PM,13-Oct-2025 01:00 PM,1.0,Fee/PreQual/Technical,.pdf,SBD,"4,00,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,Construction of 2 nos of R.C.C Drains at Biswanath Chariali Municipal Board under the scheme of Infrastructure Development in ULBs,Construction of 2 nos of R.C.C Drains at Biswanath Chariali Municipal Board under the scheme of Infrastructure Development in ULBs,Please refer Tender documents. ,NA ,"2,00,00,000",Civil Works,NA ,Rate Contract,180.0,365.0,Biswanath Charali,784176.0,NA ,NA ,NA ,"O/O the Chief Engineer,TC,DoHUA,Guwahati",No ,No,"O/O the Chief Engineer,TC,DoHUA,Guwahati","O/O the Chief Engineer,TC,DoHUA,Guwahati",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,282303.0,SAMIRAN INFRASTRUCTURE PVT. LTD,18-Sep-2025 06:38 PM,Accepted-AOC,L1,09-Dec-2025 11:43 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
