Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
K. Rajkhowa,Internal,Minutes,Syed Nurul Hussain,06-Dec-2025 03:25 PM,finsummary_70674.pdf (1103.95 KB),Technical,Minutes,Syed Nurul Hussain,16-Oct-2025 11:41 AM,technical_70674.pdf,Department of Handloom Textile and Sericulture||Directorate of Sericulture,2025_DHTS_44365_1,"SDT39/2023/13/6200, dt.15/05/2025",Supply of rearing equipment and disinfectant and prophylactic measure to Assistance to Existing Commercial Muga Rearer of the project Augmentation of Muga Silk Production through Muga farmers of Kamrup and Lakhimpur District of Assam,1.0,269140.0,DISHA ENTERPRISE,INR,"10,818,000",06-Dec-2025,"INR 10,818,000",30.0,Syed Nurul Hussain,06-Dec-2025 03:46 PM,Supplyorder39.pdf (1404.00 KB),Finance,Minutes,Syed Nurul Hussain,06-Dec-2025 03:08 PM,finance_70674.pdf,BOQ Comparative Chart,1,269031,Allied Associates,14-Jun-2025 01:50 PM,Not Admitted-Fee/PreQual/Technical,"Others-Documents not found in order, Lack of authorised dealer certificate",16-Oct-2025 11:41 AM,K. Rajkhowa,Internal,Minutes,Syed Nurul Hussain,16-Oct-2025 11:43 AM,17-Oct-2025 03:00 PM,techsummary_70674.pdf (1144.19 KB),1.0,Corrigendum,Tender Revocation,16-Oct-2025 10:32 AM,Corrigendum39.pdf ,260.21,Technical Opening,AOC,Department of Handloom Textile and Sericulture||Directorate of Sericulture,"SDT39/2023/13/6200, dt.15/05/2025",2025_DHTS_44365_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,0.0,Nil,Nil,No,"2,20,000",Yes,percentage,2.0%,Nil,Nil,19-May-2025 04:00 PM,16-Jun-2025 04:00 PM,19-May-2025 05:00 PM,16-Jun-2025 01:00 PM,NA ,NA ,28-May-2025 02:00 PM,16-Jun-2025 01:00 PM,17-Oct-2025 03:00 PM,Supply of rearing equipment and disinfectant and prophylactic measure to Assistance to Existing Commercial Muga Rearer of the project Augmentation of Muga Silk Production through Muga farmers of Kamrup and Lakhimpur District of Assam,Supply of rearing equipment and disinfectant and prophylactic measure to Assistance to Existing Commercial Muga Rearer of the project Augmentation of Muga Silk Production through Muga farmers of Kamrup and Lakhimpur District of Assam,As per tender documents ,NA ,"1,10,00,000",Supply of Materials,NA ,Tender,365.0,30.0,Kamrup and Dhakuakhana,781022.0,NA ,NA ,NA ,DIRECTORATE OF SERICULRURE ASSAM,No ,No,1.0,Extension,Date,,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Technical BId,"Director of Sericulture, Assam",DIRECTORATE OF SERICULRURE ASSAM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,269140,DISHA ENTERPRISE,15-Jun-2025 08:31 PM,Accepted-AOC,L-1,06-Dec-2025 03:46 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Corrigendum,Technical Bid,,,,2.0,Finance,.xls,Financial Bid,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,269347,INTERNATIONAL SCALES AND MACHINERY,16-Jun-2025 10:09 AM,Not Admitted-Fee/PreQual/Technical,Others-Lack of authorised dealer certificate,16-Oct-2025 11:41 AM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Financial Bid Form (price schedule),,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,269497,M/S RASHI ENTERPRISE,14-Jun-2025 08:35 PM,Not Admitted-Fee/PreQual/Technical,Others-Lack of authorised dealer certificate,16-Oct-2025 11:41 AM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,269079,SERIND (INDIA),06-Jun-2025 11:49 AM,Not Admitted-Fee/PreQual/Technical,Others-The name of the firm i.e. Serind (India) is not in the list of authorised dealer provided by Healthline Pvt. Ltd. for this tender.,16-Oct-2025 11:41 AM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,269811,S.G. ENTERPRISE,15-Jun-2025 08:42 PM,Rejected-Finance,L-2,06-Dec-2025 03:25 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,269136,THARAD TRADING CO.,15-Jun-2025 08:21 PM,Rejected-Finance,L-3,06-Dec-2025 03:25 PM,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
