Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,corrigendum2,Date,,"Director and CEO, DNP Ltd",1 No Borpathar Madhuban Duliajan-786602,0.0,No,fixed,,Nil,Nil,04-Nov-2025 01:00 PM,19-Nov-2025 11:00 AM,04-Nov-2025 01:00 PM,18-Nov-2025 02:00 PM,04-Nov-2025 02:00 PM ,07-Nov-2025 02:00 PM ,04-Nov-2025 03:00 PM,18-Nov-2025 02:00 PM,25-Nov-2025 10:40 AM,Industries and Commerce Department||DNP Limited,MB/DNPL/2015/117/Pt.III/132,2025_ICD_48405_1,Yes,Open Tender,Works,Services,2.0,No,No,Not Applicable,No,No,No,Group Mediclaim Policy for DNPL employees and their dependents,Group Mediclaim Policy for DNPL employees and their dependents.,Please refer Tender documents. ,NA ,,Miscellaneous Services,NA ,Tender,90.0,365.0,Duliajan,786602.0,NA ,NA ,NA ,Duliajan,No ,No,AOC,Industries and Commerce Department||DNP Limited,2025_ICD_48405_1,MB/DNPL/2015/117/Pt.III/132,Group Mediclaim Policy for DNPL employees and their dependents,04-Dec-2025,"INR 1,026,088",365.0,Bristi Bokul Baruah,04-Dec-2025 02:03 PM,AOC.pdf (355.00 KB),Award of Contract,1.0,286157.0,THE NEW INDIA ASSURANCE CO.LTD,INR,"1,026,088",Technical,Technical summary,Deepjyoti Sarma,25-Nov-2025 10:33 AM,technical_76955.pdf,Kalpajit Das,Internal,"M.K.Singha, G.Neog, B.B.Baruah, D.Sarma",Bristi Bokul Baruah,04-Dec-2025 01:59 PM,finsummary_76955.pdf (5542.44 KB),Kalpajit Das,Internal,"K.Das, M.K.Singha, G.Neog, B.B.Baruah, D.Sarma",Deepjyoti Sarma,25-Nov-2025 10:37 AM,25-Nov-2025 10:40 AM,techsummary_76955.pdf (796.22 KB),1,286114,Tata-AIG General Insurance Co Ltd,14-Nov-2025 01:56 PM,Rejected-Finance,Disqualified,04-Dec-2025 01:59 PM,Finance,Financial summary,Bristi Bokul Baruah,04-Dec-2025 01:56 PM,finance_76955.pdf,BOQ Comparative Chart,AOC
,,,,2.0,Finance,.xls,Price Bid,2.0,Corrigendum1,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,286157,THE NEW INDIA ASSURANCE CO.LTD,14-Nov-2025 01:00 PM,Accepted-AOC,Qualified for AOC,04-Dec-2025 02:04 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,286161,Universal Sompo General Insurance Company Limited,14-Nov-2025 01:48 PM,Rejected-Technical,Not Qualified for PBO,25-Nov-2025 10:37 AM,,,,,,,AOC
