Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,2025_KAAC_47191_1,ACEH/CS/SSA/O3/2025-26/Re63,Construction of 50 bedded hostel separately for boys and girls at Menmeji High School under the scheme Dharti Aaba Janjatiya Gram Utkarsh Abhiyan,Technical,technical bids were evaluated by the tender committee,Bina Englengpi,13-Oct-2025 04:33 PM,,"Director cum Addl CE,PWD(R and B), Hills, Assam, Diphu",Internal,"EE,EE,AEE,AE,JE,JE",Bina Englengpi,01-Dec-2025 04:17 PM,finsummary_75287.pdf (489.38 KB),Finance,financial bids of responsive bidders evaluated and approved by the tender committee for allotment of the work to the lowest bidder,Bina Englengpi,01-Dec-2025 04:11 PM,,BOQ Comparative Chart,01-Dec-2025,"INR 37,795,380.3",540.0,Bina Englengpi,01-Dec-2025 04:33 PM,workorderMenmiji.pdf (366.00 KB),work order,1.0,281393.0,M/S SWAPNA ENTEREPRISE,INR,"37,795,380.3","Addl CE,PWD(R and B), Hills, Assam, Diphu",Internal,"EE,PWD(R and B, Hills, Assam, EE,PWD(R and B, Hills, Assam, AEE,PWD(R and B, Diphu Circle1, Assam , AE,PWD(R and B, Hills, Assam, JE,PWD(R and B, Hills, Assam, JE,PWD(R and B, Hills, Assam",Bina Englengpi,13-Oct-2025 04:42 PM,13-Oct-2025 04:45 PM,techsummary_75287.pdf (489.38 KB),1.0,281412.0,Angath Pre fab Private Limited,11-Sep-2025 10:34 PM,Rejected-Technical,non responsive,13-Oct-2025 04:42 PM,AOC,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,fee and bid security,"Director cum Addl. CE, PWD (R and B), Hills,","Directorate cum Addl. CE, PWD (R and B), Hills,","7,57,500",Yes,percentage,2.0%,Nil,Nil,03-Sep-2025 11:00 AM,15-Sep-2025 11:00 AM,03-Sep-2025 11:00 AM,12-Sep-2025 03:00 PM,NA ,NA ,03-Sep-2025 11:00 AM,12-Sep-2025 03:00 PM,13-Oct-2025 04:45 PM,Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,ACEH/CS/SSA/O3/2025-26/Re63,2025_KAAC_47191_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Construction of 50 bedded hostel separately for boys and girls at Menmeji High School under the scheme Dharti Aaba Janjatiya Gram Utkarsh Abhiyan,Construction of 50 bedded hostel separately for boys and girls at Menmeji High School under the scheme Dharti Aaba Janjatiya Gram Utkarsh Abhiyan,Please refer Tender documents. ,NA ,"3,78,75,000",Civil Works - Building,NA ,Tender,180.0,NA ,Rongkhang,782486.0,"Directorate cum Addl.CE,PWD(R and B), Hills,Assam ","Directorate cum Addl.CE,PWD(R and B), Hills,Assam ",05-Sep-2025 12:00 PM ,"Directorate cum Addl.CE,PWD(R and B), Hills, Assam",No ,No,"7,600",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,280511.0,Birju Rajbhar,11-Sep-2025 08:56 PM,Rejected-Technical,non responsive,13-Oct-2025 04:42 PM,AOC,,,,,.pdf,Technical bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,281393.0,M/S SWAPNA ENTEREPRISE,12-Sep-2025 12:43 PM,Accepted-AOC,lowest bidder,01-Dec-2025 04:33 PM,AOC,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,form of bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
