S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Corrigendum of bid document,Technical Bid,,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,NIT,"4,03,200",Yes,percentage,2.0%,Nil,Nil,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,09 (SOPD-G) 2025-26 Date_28 _07_2025,2025_ID_46019_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"4,500",Nil,Nil,No,"Installation of 7 Nos of MDTW Scheme at Demow LAC under SOPD-G for the year 2025-26 under Sivasagar-Demow Division, (I) Sivasagar (Package No.01)","Installation of 7 Nos of MDTW Scheme at Demow LAC under SOPD-G for the year 2025-26 under Sivasagar-Demow Division, (I) Sivasagar (Package No.01)",Please refer Tender documents. ,NA ,"2,01,60,010",Civil Works,NA ,Tender,180.0,180.0,Demow,785662.0,o-o the Chief Engineer Irrigation Assam Chandmari  ,o-o the Chief Engineer Irrigation Assam Chandmari Guwahati-03 ,08-Aug-2025 02:00 PM ,"E-Tendering Cell, O-O the CEMI Guwahati-03",No ,No,Chief Engineer Minor Irrigation Assam,o-o the Chief Engineer Irrigation Assam Chandmari Guwahati-03,29-Jul-2025 06:00 PM,22-Aug-2025 03:00 PM,29-Jul-2025 06:15 PM,22-Aug-2025 02:00 PM,NA ,NA ,08-Aug-2025 10:00 AM,22-Aug-2025 02:00 PM,31-Oct-2025 06:00 PM,AOC,25-Dec-2025,"INR 20,160,009.46",180.0,Manisha Barua,25-Dec-2025 10:09 PM,finminnit9pkg1.pdf (254.00 KB),AOC,Technical,Technical evaluation is in process,Manisha Barua,22-Aug-2025 08:56 PM,,Addl CE IMPL Minor and Micro Assam,Internal,,Manisha Barua,25-Dec-2025 10:07 PM,finsummary_73152.pdf (253.68 KB),Finance,Financial evaluation is in process,Manisha Barua,01-Nov-2025 10:25 AM,,BOQ Comparative Chart,1.0,277541.0,Sanjeev Baruah,21-Aug-2025 03:40 PM,Rejected-Finance,Not admitted,25-Dec-2025 10:07 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,2025_ID_46019_1,09 (SOPD-G) 2025-26 Date_28 _07_2025,"Installation of 7 Nos of MDTW Scheme at Demow LAC under SOPD-G for the year 2025-26 under Sivasagar-Demow Division, (I) Sivasagar (Package No.01)",1.0,277947.0,UDANGSHREE JV,INR,"20,160,009",Addl CE IMPL Minor and Micro Irrigation Assam,Internal,,Manisha Barua,31-Oct-2025 05:55 PM,31-Oct-2025 06:00 PM,techsummary_73152.pdf (977.56 KB),AOC
,,,,,,,,.pdf,Bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,277947.0,UDANGSHREE JV,21-Aug-2025 04:55 PM,Accepted-AOC,Awarded,25-Dec-2025 10:09 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Prequalification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
