Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
Department of Water Resources||Chief Engineer - DoWR,2025_DoWR_47296_1,KAMRUP METRO/2025-26/FFM/XIII,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2025-26 (Lower Assam Zone).,Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,27-Sep-2025 01:12 PM,,Director Design,Internal,,Jayanta Kumar Barman,21-Dec-2025 06:45 PM,finsummary_75465.pdf (224.52 KB),21-Dec-2025,"INR 40,532,400",120.0,Jayanta Kumar Barman,21-Dec-2025 06:49 PM,kamrup_metro_porcupine_laz.pdf (867.00 KB),Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2025-26 (Lower Assam Zone).,Finance,All Bids are opened for Financial Evaluation,Jayanta Kumar Barman,19-Dec-2025 07:06 PM,,BOQ Comparative Chart,1.0,281788.0,Ashit Roy,INR,"40,532,400",Director Design,Internal,,Jayanta Kumar Barman,27-Sep-2025 05:25 PM,27-Sep-2025 05:30 PM,techsummary_75465.pdf (134.83 KB),1,281788,Ashit Roy,14-Sep-2025 03:04 PM,Accepted-AOC,AWARDED,21-Dec-2025 06:49 PM,AOC,"Chief Engineer, WRD, Assam","O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29","9,000",Nil,Nil,No,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2025-26 (Lower Assam Zone).,Procurement of flood fighting materials (PSC Porcupine) for Water Resources Department for the year 2025-26 (Lower Assam Zone).,Please refer Tender documents. ,NA ,"4,50,35,600",Supply of Materials,NA ,Tender,180.0,120.0,KAMRUP METRO,781008.0,NA ,NA ,NA ,Guwahati,No ,No,1.0,SBI Bank,Department of Water Resources||Chief Engineer - DoWR,KAMRUP METRO/2025-26/FFM/XIII,2025_DoWR_47296_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"9,00,712",Yes,percentage,2.0%,Nil,Nil,04-Sep-2025 06:55 PM,24-Sep-2025 03:00 PM,04-Sep-2025 06:55 PM,24-Sep-2025 02:00 PM,NA ,NA ,13-Sep-2025 10:00 AM,24-Sep-2025 02:00 PM,27-Sep-2025 05:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,282709,RAJIB LOHIA,23-Sep-2025 01:51 PM,Rejected-AOC,NOT QUALIFIED FOR AOC,21-Dec-2025 06:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,AOC
