Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
CE PWD(Bldg),Internal,,ABIDUR RAHMAN,05-Dec-2025 01:47 PM,finsummary_73552.pdf (123.45 KB),05-Dec-2025,"INR 109,388,000",545.0,ABIDUR RAHMAN,05-Dec-2025 01:48 PM,WOKatigorah.pdf (123.00 KB),1.0,276920.0,Ratnadeep Das Purakayastha,25-Aug-2025 08:29 PM,Accepted-AOC,Work Order Issued,05-Dec-2025 01:48 PM,Technical,Summary,ABIDUR RAHMAN,26-Aug-2025 03:39 PM,technical_73552.pdf,Finance,Summary,ABIDUR RAHMAN,24-Sep-2025 03:57 PM,finance_73552.pdf,BOQ Comparative Chart,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_46145_1,I/1182275/2025 dtd. 30/07/2025,"Construction of Swami Vivekananda Mini Stadium Complex at Katigorah LAC, Cachar District",1.0,276920.0,Ratnadeep Das Purakayastha,INR,"109,388,000",CE PWD(Bldg),Internal,,ABIDUR RAHMAN,22-Sep-2025 04:22 PM,24-Sep-2025 03:30 PM,techsummary_73552.pdf (110.48 KB),AOC,1.0,SBI Bank,"CE, PWD(Bldg), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"Construction of Swami Vivekananda Mini Stadium Complex at Katigorah LAC, Cachar District","Construction of Swami Vivekananda Mini Stadium Complex at Katigorah LAC, Cachar District",Please refer Tender documents. ,NA ,"10,03,56,135",Civil Works - Building,NA ,Tender,180.0,545.0,Cachar,788001.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",07-Aug-2025 01:00 PM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,I/1182275/2025 dtd. 30/07/2025,2025_PWBNH_46145_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"20,000",Nil,Nil,No,04-Aug-2025 06:30 PM,26-Aug-2025 02:30 PM,04-Aug-2025 06:30 PM,26-Aug-2025 02:00 PM,NA ,NA ,12-Aug-2025 11:00 AM,26-Aug-2025 02:00 PM,24-Sep-2025 03:30 PM,"20,07,123",Yes,percentage,2.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
