Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
CGMPPD,Internal,,Dulu Barman,04-Nov-2025 12:55 PM,04-Nov-2025 04:00 PM,techsummary_74547.pdf (406.66 KB),1.0,279278.0,RAJU DAS,INR,"2,793,905.35",Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,2025_APDCL_46803_1,APDCL_CGMPPD_Central_civil,Renovation of Store,Finance,Bid summary,Dulu Barman,11-Dec-2025 04:31 PM,finance_74547.pdf,BOQ Comparative Chart,1,279256,RAJEEB ELECTRICALS,02-Sep-2025 05:24 PM,Rejected-Finance,Rejected during financial evaluation,11-Dec-2025 04:34 PM,Technical,Bid summarry,Dulu Barman,04-Nov-2025 12:51 PM,technical_74547.pdf,11-Dec-2025,"INR 2,793,905.35",120.0,Dulu Barman,11-Dec-2025 04:37 PM,LOA_Central_Store.pdf (5875.00 KB),Letter of Award,CGMPPD,Internal,,Dulu Barman,11-Dec-2025 04:34 PM,finsummary_74547.pdf (299.32 KB),AOC,"1,00,000",No,fixed,,Nil,Nil,Renovation of Store,Renovation of Store,Please refer Tender documents. ,NA ,"29,33,772",Civil Works,NA ,Tender,60.0,NA ,Kahilipara,781019.0,CGMPPD6th floor Bijulee Bhawan Paltanbazar ,CGMPPD6th floor Bijulee Bhawan Paltanbazar ,27-Aug-2025 03:00 PM ,CGMPPD 6th floor Bijulee Bhawan Paltanbazar,No ,No,1.0,SBI Bank,CGMPP_D,CGMPPD6th floor Bijulee Bhawan Paltanbazar,1,Fee/PreQual/Technical,.rar,Technical,"3,360",Nil,Nil,No,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,APDCL_CGMPPD_Central_civil,2025_APDCL_46803_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,21-Aug-2025 05:00 PM,05-Sep-2025 02:00 PM,22-Aug-2025 10:00 AM,03-Sep-2025 05:00 PM,22-Aug-2025 10:00 AM ,26-Aug-2025 12:00 PM ,28-Aug-2025 10:00 AM,03-Sep-2025 05:00 PM,04-Nov-2025 04:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,2,279278,RAJU DAS,03-Sep-2025 10:28 AM,Accepted-AOC,Awarded with the approval of TPC-I,11-Dec-2025 04:38 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,Price bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
