Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
Managing Director,Internal,"R Baruah, J K Bora, P J Dutta, R Phukan, D Phukan, D Barman, S Dhar, U Doimari, U K Borgohain",Utpal Borgohain,17-Jul-2025 04:22 PM,17-Jul-2025 04:25 PM,techsummary_70362.pdf (1165.30 KB),1.0,267675.0,JUPITER METAL INDUSTRIES (JALANDHAR),INR,"6,708,300",Technical,A total of 3 bids received for the tender.,DIPANKAR BARUAH,17-May-2025 08:46 AM,,Managing Director,Internal,Approved by the Purchase Committee,Utpal Borgohain,01-Dec-2025 01:44 PM,finsummary_70362.pdf (214.62 KB),Finance,A total of 3 nos. price bid opened.,Utpal Borgohain,01-Dec-2025 01:33 PM,,BOQ Comparative Chart,1,267675,JUPITER METAL INDUSTRIES (JALANDHAR),03-May-2025 07:48 PM,Accepted-AOC,Awarded as L1 bidder.,01-Dec-2025 01:56 PM,01-Dec-2025,"INR 6,708,300",90.0,Utpal Borgohain,01-Dec-2025 01:56 PM,AOCGIFITTINGS.pdf (215.00 KB),"The tender has been awarded to M/s Jupiter Metal Industries Jalandhar for an amount of Rs. 67,08,300.00 inclusive of all taxes.",Industries and Commerce Department||Assam Gas Company Ltd - ICD,2025_ICD_44103_1,C AND P/GI FITTINGS/2025-26/05,SUPPLY OF G.I. FITTINGS,AOC,Industries and Commerce Department||Assam Gas Company Ltd - ICD,C AND P/GI FITTINGS/2025-26/05,2025_ICD_44103_1,Yes,Open Tender,Buy,Goods,2.0,No,No,Online,No,No,No,SUPPLY OF G.I. FITTINGS,SUPPLY OF G.I. FITTINGS,Please refer Tender documents. ,NA ,,Supply of Materials,NA ,Tender,120.0,90.0,Duliajan,786602.0,NA ,NA ,NA ,Duliajan,No ,No,22-Apr-2025 02:00 PM,16-May-2025 02:30 PM,22-Apr-2025 02:30 PM,16-May-2025 02:00 PM,22-Apr-2025 02:30 PM ,29-Apr-2025 09:00 AM ,22-Apr-2025 03:00 PM,16-May-2025 02:00 PM,17-Jul-2025 04:25 PM,Managing Director,"Assam Gas Company Limited Duliajan, Dist. Dibrugarh Pin- 786602, Assam",1.0,Fee/PreQual/Technical,.pdf,NIT Document,"1,600",Nil,Nil,Yes,"1,60,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,1.0,Corrigendum 3,Date,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,267292,SHANTANU STELS,25-Apr-2025 01:45 PM,Rejected-Finance,Rejected as L2 Bidder,01-Dec-2025 01:44 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,267766,Tirupati Industrial Stores,06-May-2025 06:15 PM,Rejected-Finance,Rejected as L3 Bidder,01-Dec-2025 01:44 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
