Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
11-Jan-2025 09:00 AM,27-Jan-2025 03:00 PM,11-Jan-2025 09:00 AM,27-Jan-2025 02:00 PM,NA ,NA ,11-Jan-2025 09:00 AM,27-Jan-2025 02:00 PM,19-Mar-2025 01:35 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,CE/TB-VII/86/2024/6 Dated Guwahati the 6th Jan 2025,2025_PWBNH_42055_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"34,78,427",Yes,percentage,2.0%,Nil,Nil,"20,000",Nil,Nil,No,"CE, PWD(Bldg), Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,"Construction of Co-District Office (RCC G Plus 4) at Laharighat, Morigaon District, Assam","Construction of Co-District Office (RCC G Plus 4) at Laharighat, Morigaon District, Assam",Please refer Tender documents. ,NA ,"17,39,21,368",Civil Works - Building,NA ,Tender,180.0,605.0,Morigaon,782127.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",13-Jan-2025 11:00 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,1.0,SBI Bank,AOC,1.0,256272.0,MS ZED ENGINEERS,INR,"156,400,000",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_42055_8,CE/TB-VII/86/2024/6 Dated Guwahati the 6th Jan 2025,"Construction of Co-District Office (RCC G Plus 4) at Laharighat, Morigaon District, Assam",CE PWD(Bldg),Internal,,ABIDUR RAHMAN,19-Mar-2025 01:33 PM,19-Mar-2025 01:35 PM,techsummary_67664.pdf (393.31 KB),09-Dec-2025,"INR 156,400,000",605.0,ABIDUR RAHMAN,09-Dec-2025 01:26 PM,WOCODLAHARIGHAT.pdf (749.00 KB),CE PWD(Bldg),Internal,,ABIDUR RAHMAN,09-Dec-2025 01:24 PM,finsummary_67664.pdf (748.86 KB),Finance,Summary,Chandana Basumatary,19-Mar-2025 02:26 PM,finance_67664.pdf,BOQ Comparative Chart,Technical,Summary,Chandana Basumatary,30-Jan-2025 02:46 PM,technical_67664.pdf,1.0,256266.0,M/S SM ASSOCIATES,27-Jan-2025 01:35 PM,Rejected-Technical,Non-Responsive,19-Mar-2025 01:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,256272.0,MS ZED ENGINEERS,27-Jan-2025 01:46 PM,Accepted-AOC,Work Order Issued,09-Dec-2025 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,256350.0,Progressive Enterprises,26-Jan-2025 08:00 PM,Rejected-AOC,L2,09-Dec-2025 01:26 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-B,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
