Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"9,360",Nil,Nil,No,"9,35,446",Yes,percentage,2.0%,Nil,Nil,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,Tech-II/30/2025/3 dtd 19th June 2025,2025_PWBNH_45163_5,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,SBI Bank,"Infrastructure Development of Ghanakanta Baruah College, (Construction Of RCC Second Floor over existing G Plus 1 Administrative Building and Horizonal Extension (RCC G Plus 2) of existing Ground Floor Library Building) at Morigaon District","Infrastructure Development of Ghanakanta Baruah College, (Construction Of RCC Second Floor over existing G Plus 1 Administrative Building and Horizonal Extension (RCC G Plus 2) of existing Ground Floor Library Building) at Morigaon District",Please refer Tender documents. ,NA ,"4,67,72,306",Civil Works - Building,NA ,Tender,180.0,365.0,Morigaon,782105.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",02-Jul-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,27-Jun-2025 04:00 PM,16-Jul-2025 03:30 PM,27-Jun-2025 04:00 PM,16-Jul-2025 02:00 PM,NA ,NA ,27-Jun-2025 04:00 PM,16-Jul-2025 02:00 PM,19-Aug-2025 05:45 PM,AOC,1.0,271676.0,SAURAV PHUKAN,INR,"49,561,176",Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_45163_5,Tech-II/30/2025/3 dtd 19th June 2025,"Infrastructure Development of Ghanakanta Baruah College, (Construction Of RCC Second Floor over existing G Plus 1 Administrative Building and Horizonal Extension (RCC G Plus 2) of existing Ground Floor Library Building) at Morigaon District",CE PWD(Bldg),Internal,,Chandana Basumatary,19-Aug-2025 05:40 PM,19-Aug-2025 05:45 PM,techsummary_71576.pdf (209.36 KB),CE PWD(Bldg),Internal,,ABIDUR RAHMAN,11-Dec-2025 04:03 PM,finsummary_71576.pdf (845.56 KB),11-Dec-2025,"INR 49,561,176",365.0,ABIDUR RAHMAN,11-Dec-2025 04:05 PM,WOMORIGAONPKGIV.pdf (846.00 KB),Finance,Summary,ABIDUR RAHMAN,19-Aug-2025 06:38 PM,finance_71576.pdf,BOQ Comparative Chart,Technical,Summary,Chandana Basumatary,16-Jul-2025 05:33 PM,technical_71576.pdf,1.0,271732.0,Biren Deka,16-Jul-2025 12:00 PM,Rejected-AOC,L2,11-Dec-2025 04:05 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,272144.0,M/S AVISA DEVELOPERS AND PROMOTERS,16-Jul-2025 01:32 PM,Not Admitted-Fee/PreQual/Technical,Others-Hard Copy Not Submitted,16-Jul-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,271676.0,SAURAV PHUKAN,14-Jul-2025 03:14 PM,Accepted-AOC,Work Order Issued,11-Dec-2025 04:05 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,272139.0,VM Associates,16-Jul-2025 01:15 PM,Not Admitted-Fee/PreQual/Technical,Others-Hard Copy Not Submitted,16-Jul-2025 05:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
