S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage
1.0,286552.0,ACME EVENTS & EXPO,22-Nov-2025 05:58 PM,Rejected-AOC,L2 Bidder,30-Dec-2025 06:20 PM,"Secy, GMDA",Internal,,Mintujit Bhuyan,04-Dec-2025 05:46 PM,04-Dec-2025 05:50 PM,techsummary_76875.pdf (421.98 KB),SECY,Internal,,Kirti Nath Talukdar,30-Dec-2025 06:08 PM,finsummary_76875.pdf (1259.63 KB),Technical,MOM,Mintujit Bhuyan,04-Dec-2025 05:43 PM,technical_76875.pdf,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,2025_GMDA_48362_1,GMDA/DEV/09/2025/PT-I/04,Development of Old Commissioner of Police Bungalow Campus as an Extension of Mahabahu Brahmaputra River Heritage Centre Phase 3 and 4 Supplying and Installation of a Musical Fountain,30-Dec-2025,"INR 26,912,393.19",120.0,Kirti Nath Talukdar,30-Dec-2025 06:20 PM,WORKORDER.pdf (347.00 KB),Finance,MOM,Kirti Nath Talukdar,30-Dec-2025 06:03 PM,finance_76875.pdf,BOQ Comparative Chart,1.0,286426.0,Mata Enterprise,INR,"26,912,393.19",AOC,"CEO,GMDA","GMDA Office, Bhangagarh, Guwahati","5,51,978",Yes,percentage,2.0%,Nil,Nil,"3,000",Nil,Nil,No,Development of Old Commissioner of Police Bungalow Campus as an Extension of Mahabahu Brahmaputra River Heritage Centre Phase 3 and 4 Supplying and Installation of a Musical Fountain,Development of Old Commissioner of Police Bungalow Campus as an Extension of Mahabahu Brahmaputra River Heritage Centre Phase 3 and 4 Supplying and Installation of a Musical Fountain,Please refer Tender documents. ,NA ,"2,75,98,905",Miscellaneous Works,NA ,Tender,120.0,NA ,GUWAHATI,781005.0,"GMDA Office, Bhangagarh, Guwahati ","GMDA Office, Bhangagarh, Guwahati ",15-Nov-2025 11:30 AM ,"GMDA Office, Bhangagarh, Guwahati",No ,No,Guwahati Metropolitan Development Authority||Guwahati Development Department - GMDA,GMDA/DEV/09/2025/PT-I/04,2025_GMDA_48362_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,03-Nov-2025 11:00 AM,25-Nov-2025 03:00 PM,03-Nov-2025 11:00 AM,25-Nov-2025 02:00 PM,NA ,NA ,17-Nov-2025 10:00 AM,25-Nov-2025 02:00 PM,04-Dec-2025 05:50 PM,1.0,Corrigendum 1,Date,,AOC
2.0,286426.0,Mata Enterprise,22-Nov-2025 06:04 PM,Accepted-AOC,L1 Bidder,30-Dec-2025 06:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,2.0,Corrigendum,Fee,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,LOB,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,AOC
