Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Chief_Engineer_PWD_Roads,Internal,AEE_Maint_Cell_SE_Maint_Cell_Chief_Engineer_PWD_Roads,Monoj Kumar Tamuli,18-Dec-2025 04:48 PM,finsummary_75226.pdf (544.59 KB),Technical,2 bidders admitted,Swarupananda Saikia,23-Oct-2025 01:46 PM,technical_75226.pdf,Public Works Roads Department,2025_PWD_47133_24,SKTRD/Tech/106/2025-26,SKTRD/SOPD-G/25-26/24,Finance,Recommended by BEC,Monoj Kumar Tamuli,18-Dec-2025 04:43 PM,,BOQ Comparative Chart,18-Dec-2025,"INR 2,728,168",90.0,Monoj Kumar Tamuli,18-Dec-2025 04:58 PM,FWO_SOPD_G_SKTRD_24.pdf (381.00 KB),Awarded Cost of Contract,1.0,282371.0,J.P ENTERPRISE,INR,"2,728,168",1.0,282092.0,BISWAJIT RABHA,18-Sep-2025 04:29 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,23-Oct-2025 01:46 PM,EE SKTRD,Internal,EE AEE JE,Swarupananda Saikia,23-Oct-2025 01:50 PM,27-Oct-2025 12:00 PM,techsummary_75226.pdf (1256.03 KB),AOC,30-Aug-2025 06:00 PM,24-Sep-2025 02:30 PM,01-Sep-2025 02:00 PM,24-Sep-2025 02:00 PM,01-Sep-2025 02:00 PM ,22-Sep-2025 12:00 PM ,01-Sep-2025 02:00 PM,24-Sep-2025 02:00 PM,27-Oct-2025 12:00 PM,"EE,South Kamrup TRD","O/o the EE,South KamrupTRD",1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID_SECURITY,"55,000",Yes,fixed,,Nil,Nil,Public Works Roads Department,SKTRD/Tech/106/2025-26,2025_PWD_47133_24,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SKTRD/SOPD-G/25-26/24,Date,,500.0,Nil,Nil,No,SKTRD/SOPD-G/25-26/24,SKTRD/SOPD-G/25-26/24_Improvement of Bholagaon no.3 Road by providing Gravel Wearing Course _GWC_ under SOPD_G_ for the year 2025-26 _Palashbari LAC_,Please refer Tender documents. ,NA ,"27,29,000",Civil Works – Roads,NA ,Tender,180.0,90.0,Kamrup Rural,781125.0,"O/o the EE,South KamrupTRD ","O/o the EE,South KamrupTRD ",06-Sep-2025 12:00 PM ,"O/o the EE,South KamrupTRD",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,282371.0,J.P ENTERPRISE,19-Sep-2025 06:45 PM,Accepted-AOC,Accepted by BEC,18-Dec-2025 04:58 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,BIDDING_DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,282094.0,MANTU KALITA,18-Sep-2025 02:50 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,23-Oct-2025 01:46 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,TECHNICAL_QUALIFICATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,282376.0,SAURABH TALUKDAR,19-Sep-2025 06:03 PM,Rejected-Finance,Rejected by BEC,18-Dec-2025 04:48 PM,,,,,,,,AOC,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
