Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"CE/TB-VI/RIDF-XXX/1/2024/15 Dated Guwahati the 17th March, 2025",2025_PWBNH_44074_8,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"29,000",Nil,Nil,No,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3","28,87,400",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,11-Apr-2025 05:00 PM,13-May-2025 03:00 PM,12-Apr-2025 11:00 AM,13-May-2025 02:00 PM,NA ,NA ,12-Apr-2025 11:30 AM,13-May-2025 02:00 PM,20-Jun-2025 09:00 AM,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Makhibaha Higher Secondary School, Pub Nalbari (ii) Milan Higher Secondary School, Banekuchi, Pub Nalbari under Nalbari DTBD (Gr-24)","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Makhibaha Higher Secondary School, Pub Nalbari (ii) Milan Higher Secondary School, Banekuchi, Pub Nalbari under Nalbari DTBD (Gr-24)",Please refer Tender documents. ,NA ,"14,43,70,000",Civil Works - Building,NA ,Tender,180.0,730.0,Nalbari,781335.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",21-Apr-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,1.0,2nd Extension Notice,Date,,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_44074_8,"CE/TB-VI/RIDF-XXX/1/2024/15 Dated Guwahati the 17th March, 2025","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Makhibaha Higher Secondary School, Pub Nalbari (ii) Milan Higher Secondary School, Banekuchi, Pub Nalbari under Nalbari DTBD (Gr-24)",1.0,268171.0,M/s Macrocosm Builders,INR,"134,800,000",CE PWD(Bldg),Internal,,ABIDUR RAHMAN,19-Jun-2025 11:08 PM,20-Jun-2025 09:00 AM,techsummary_70285.pdf (1064.93 KB),11-Dec-2025,"INR 134,800,000",730.0,Chandana Basumatary,11-Dec-2025 05:05 PM,WOGR24.pdf (586.00 KB),CE PWD(Bldg),Internal,,Chandana Basumatary,11-Dec-2025 05:03 PM,finsummary_70285.pdf (586.27 KB),Finance,Summary,Chandana Basumatary,20-Jun-2025 11:30 AM,finance_70285.pdf,BOQ Comparative Chart,Technical,Summary,ABIDUR RAHMAN,15-May-2025 12:48 AM,technical_70285.pdf,1.0,268146.0,golden traders,12-May-2025 08:42 PM,Rejected-AOC,L3,11-Dec-2025 05:05 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,268198.0,M/s. Ashirvad Associates,12-May-2025 09:02 PM,Rejected-AOC,L4,11-Dec-2025 05:05 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,268171.0,M/s Macrocosm Builders,13-May-2025 12:26 PM,Accepted-AOC,Work Order Issued,11-Dec-2025 05:05 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,267401.0,Puberun Real Estate Pvt. Ltd.,12-May-2025 04:44 PM,Rejected-AOC,L2,11-Dec-2025 05:05 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
