EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"60,000",No,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"Dr Deepi rekha Kouli, Director","Directorate of Archaeology, Assam, Ambari,Ghy-01",600.0,Nil,Nil,No,02-Dec-2025 10:00 AM,12-Dec-2025 10:00 AM,04-Dec-2025 10:00 AM,11-Dec-2025 05:00 PM,NA ,NA ,08-Dec-2025 10:00 AM,11-Dec-2025 05:00 PM,16-Dec-2025 02:15 PM,Maintenance of Archaeological Sites and Monuments of Assam under SOPD-G for the year 2025-26,"Maintenance of Charaideo Moidams Archaeological Site (World Heritage Site)-Phase-II, Charaideo District, Assam",Please refer the Tender Documents ,NA ,"30,00,000",Civil Works,NA ,Tender,180.0,90.0,Charaideo,785686.0,NA ,NA ,NA ,"Directorate of Archaeology, Assam, Ambari,Ghy-01",No ,No,1,Fee/PreQual/Technical,.pdf,TenderNotice,Indigenous and Tribal Faith and Culture Department||Directorate of Archaeology,699448/Charaideo-II/T/25-26/03,2025_ITFCD_48427_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,Dr Deepi Rekha Kouli,Internal,,Deepi Rekha Kouli,16-Dec-2025 02:13 PM,16-Dec-2025 02:15 PM,techsummary_77716.pdf (222.66 KB),Indigenous and Tribal Faith and Culture Department||Directorate of Archaeology,2025_ITFCD_48427_2,699448/Charaideo-II/T/25-26/03,Maintenance of Archaeological Sites and Monuments of Assam under SOPD-G for the year 2025-26,1.0,288842.0,UTPAL GOGOI,INR,"2,699,714.38",Technical,Technical Bid has been opened.,Deepi Rekha Kouli,12-Dec-2025 11:19 AM,,1.0,288842.0,UTPAL GOGOI,08-Dec-2025 07:07 PM,Accepted-AOC,As decided by the Tender Committee,22-Dec-2025 11:43 AM,Finance,Financial Bid has been opened.,Deepi Rekha Kouli,16-Dec-2025 02:31 PM,,BOQ Comparative Chart,Dr Deepi Rekha Kouli,Internal,,Deepi Rekha Kouli,19-Dec-2025 12:02 PM,finsummary_77716.pdf (1163.86 KB),20-Dec-2025,"INR 3,000,000",90.0,Deepi Rekha Kouli,22-Dec-2025 11:43 AM,Work_Order.pdf (350.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
