Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
"CGM(D),CAR",Internal,,Pooravi Nath,18-Oct-2024 03:08 PM,19-Oct-2024 02:00 PM,techsummary_63407.pdf (1033.25 KB),Assam Power Distribution Company Ltd||CGM(D) Central Assam Region - APDCL,2024_APDCL_39133_1,CGM_D/APDCL_CAR/Dalmia Cement under KANCH EC/T33,"Installation of CT, CVT and 3Ph 4W ABT Meter at the sending and receiving end of Dalmia Cement North East Limited, Umrangso, Clinker Unit II under deposit scheme under KANCH Electrical Circle",1.0,241351.0,Mudit Kumar Borah,INR,"2,715,458",1,240980,Kamal Singh Dugar,28-Sep-2024 12:43 PM,Rejected-Finance,L2,05-Dec-2025 02:50 PM,Technical,Technical Evaluation Done,Pooravi Nath,18-Oct-2024 03:03 PM,technical_63407.pdf,Finance,Finance bid opened,Sanjib Kumar Das,05-Dec-2025 02:41 PM,,BOQ Comparative Chart,"CGM(D and S),APDCL,CAR",Internal,,Sanjib Kumar Das,05-Dec-2025 02:50 PM,finsummary_63407.pdf (350.00 KB),05-Dec-2025,"INR 2,715,458",180.0,Sanjib Kumar Das,05-Dec-2025 02:55 PM,DalmiaCement.pdf (10607.00 KB),AOC,1,Fee/PreQual/Technical,.rar,Tender Documents,1.0,SBI Bank,1.0,Addendum,Technical Bid,,"CGM(D and S),CAR,APDCL","O/o the CGM(D),CAR,Bijulee bhawan,Guwahati","Installation of CT, CVT and 3Ph 4W ABT Meter at the sending and receiving end of Dalmia Cement North East Limited, Umrangso, Clinker Unit II under deposit scheme under KANCH Electrical Circle","Installation of CT, CVT and 3Ph 4W ABT Meter at the sending and receiving end of Dalmia Cement North East Limited, Umrangso, Clinker Unit II under deposit scheme under KANCH Electrical Circle",Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,180.0,180.0,Kanch,788931.0,"O/o the CGM(D),CAR,Bijulee bhawan ","O/o the CGM(D),CAR,Bijulee bhawan,Guwahati ",24-Sep-2024 10:00 AM ,"O/o the CGM(D),CAR,Bijulee bhawan",No ,No,23-Sep-2024 10:00 AM,30-Sep-2024 03:00 PM,23-Sep-2024 10:00 AM,30-Sep-2024 12:00 PM,NA ,NA ,26-Sep-2024 12:00 PM,30-Sep-2024 12:00 PM,19-Oct-2024 02:00 PM,"1,00,000",No,fixed,,Nil,Nil,"3,600",Nil,Nil,No,Assam Power Distribution Company Ltd||CGM(D) Central Assam Region - APDCL,CGM_D/APDCL_CAR/Dalmia Cement under KANCH EC/T33,2024_APDCL_39133_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,2,241351,Mudit Kumar Borah,30-Sep-2024 11:37 AM,Accepted-AOC,L1 Bidder,05-Dec-2025 02:56 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,Finance,.xls,Price Bid Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
