Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
SUPPLY OF ITEMS FOR THE YEAR 2024-25 Power Tiller,SUPPLY OF ITEMS FOR THE YEAR 2024-25 Power Tiller,Please refer Tender documents. ,NA ,,Machineries,NA ,Tender,180.0,NA ,Jorhat,785630.0,O/o TKAC Titabar Jorhat ,"O/o Principal Secretary Thengal Kachari Autonomous Council, Assam, Titabar  ",11-Dec-2024 03:00 PM ,O/o TKAC Titabor Jorhat,No ,No,Principal Secretary TKAC Titabar,"O/o Principal Secretary Thengal Kachari Autonomous Council, Assam, Titabar","1,00,000",Yes,fixed,,Nil,Nil,"1,000",Nil,Nil,No,1.0,SBI Bank,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Thengal Kachari Autonomous Council,TKAC/07/2024-25/73 dated 07.12.2024,2024_WPTBC_40902_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Bid Documents,07-Dec-2024 06:00 PM,24-Dec-2024 02:00 PM,07-Dec-2024 06:00 PM,23-Dec-2024 04:00 PM,NA ,NA ,08-Dec-2024 11:00 AM,23-Dec-2024 04:00 PM,25-Mar-2025 10:35 AM,1.0,Date Extension 2024_WPTBC_40902_1,Date,,AOC,Chairperson,Internal,,Chayanika Das,25-Mar-2025 10:34 AM,25-Mar-2025 10:35 AM,techsummary_66079.pdf (935.96 KB),Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Thengal Kachari Autonomous Council,2024_WPTBC_40902_1,TKAC/07/2024-25/73 dated 07.12.2024,SUPPLY OF ITEMS FOR THE YEAR 2024-25 Power Tiller,1.0,252307.0,KAZIRANGA AGRO SERVICE,INR,"213,000",Finance,Financial bid has been opened for KAMAKHYA ENTERPRISES and KAZIRANGA AGRO SERVICE,Rajib Roy,25-Mar-2025 10:47 AM,,BOQ Comparative Chart,Technical,All bids are accepted for Technical Evluation,Rajib Roy,26-Dec-2024 11:26 AM,,1,251400,KAMAKHYA ENTERPRISES,21-Dec-2024 09:44 PM,Accepted-AOC,Accepted,12-Dec-2025 11:55 AM,12-Dec-2025,"INR 213,000",365.0,Rajib Roy,12-Dec-2025 11:55 AM,SOPowerTiller.pdf (1189.00 KB),Chairperson,Internal,,Rajib Roy,12-Dec-2025 11:53 AM,finsummary_66079.pdf (1188.72 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scan copy of all technical qualification documents,,,,,,,,,,2.0,Financial Bid Corrigendum for 2024_WPTBC_40902_1,Financial Bid,,AOC,,,,,,,,,,,,2.0,251400.0,KAMAKHYA ENTERPRISES,INR,"239,500",,,,,,,,,,,,2,252308,Kaziranga Agro Gear,23-Dec-2024 01:16 AM,Rejected-Technical,Rejected,25-Mar-2025 10:34 AM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid / BoQ,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,252307,KAZIRANGA AGRO SERVICE,23-Dec-2024 12:46 AM,Accepted-AOC,Accepted,12-Dec-2025 11:55 AM,,,,,,,,,,,,,AOC
