Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Public Works Roads Department,CE/DEV/TB/116/2025-26/24 Dtd- 16.09.2025,2025_PWD_47667_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"96,27,000",Yes,fixed,,Nil,Nil,"20,000",Nil,Nil,No,ASOM_MALA_3.0_25_26_30 Improvement and Upgradation of Jayantipur Andherighat Road (From Haldha Chowk) in the district of Darrang under Asom Mala 3.0 for the year 2025-26.,ASOM_MALA_3.0_25_26_30 Improvement and Upgradation of Jayantipur Andherighat Road (From Haldha Chowk) in the district of Darrang under Asom Mala 3.0 for the year 2025-26.,Please refer Tender Documents ,NA ,"48,13,30,000",Civil Works – Roads,NA ,Tender,180.0,540.0,Darrang,784125.0,"CE, PWD(Roads), Assam, Chandmari, Ghy-3 ","CE, PWD(Roads), Assam, Chandmari, Ghy-3 ",29-Sep-2025 12:00 PM ,"CE, PWD(Roads), Assam, Chandmari, Ghy-3",No ,No,1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,1.0,SBI Bank,"CE, PWD(Roads), Assam, Chandmari, Ghy-3","CE, PWD(Roads), Assam, Chandmari, Ghy-3",24-Sep-2025 06:30 PM,13-Oct-2025 02:30 PM,24-Sep-2025 06:30 PM,13-Oct-2025 02:00 PM,24-Sep-2025 06:30 PM ,13-Oct-2025 12:00 PM ,30-Sep-2025 02:30 PM,13-Oct-2025 02:00 PM,15-Nov-2025 03:30 PM,AOC,Public Works Roads Department,2025_PWD_47667_3,CE/DEV/TB/116/2025-26/24 Dtd- 16.09.2025,ASOM_MALA_3.0_25_26_30 Improvement and Upgradation of Jayantipur Andherighat Road (From Haldha Chowk) in the district of Darrang under Asom Mala 3.0 for the year 2025-26.,24-Dec-2025,"INR 396,607,398",540.0,Brajen Kakati,24-Dec-2025 12:08 PM,ASOM30A.pdf (491.00 KB),1.0,283806.0,SRI BIKASH SARMA,INR,"396,607,398",Technical,Admitted,Utpal Chakravarty,15-Nov-2025 03:25 PM,,CE PWRD,Internal,,Brajen Kakati,24-Dec-2025 12:06 PM,finsummary_76058.pdf (346.39 KB),"CE (Roads), PWD, Assam",Internal,,Utpal Chakravarty,15-Nov-2025 03:27 PM,15-Nov-2025 03:30 PM,techsummary_76058.pdf (249.64 KB),1.0,284041.0,PURBANCHAL BUILDTECH PVT LTD,13-Oct-2025 11:56 AM,Rejected-Finance,Rejected,24-Dec-2025 12:06 PM,Finance,Admitted,Brajen Kakati,24-Dec-2025 12:03 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENTS,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,284192.0,RAJ KUMAR JAIN,13-Oct-2025 11:56 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,15-Nov-2025 03:25 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,283806.0,SRI BIKASH SARMA,13-Oct-2025 01:05 PM,Accepted-AOC,Awarded,24-Dec-2025 12:08 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,283805.0,Tapash Paul,11-Oct-2025 07:00 PM,Rejected-Finance,Rejected,24-Dec-2025 12:06 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
