Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"GST, PAN, Business Registration or Trade License","20,000",Yes,fixed,,Nil,Nil,0.0,Nil,Nil,No,Facade lighting at Assam State Museum,Facade lighting at Assam State Museum,Please refer Tender documents. ,NA ,"39,10,953",Miscellaneous Services,NA ,Tender,270.0,45.0,Assam State Muuseum,781001.0,Directorate of Museums Assam ,"Opposite of Dighali Pukhuri, Ambari, Guwahati 78001 ",25-Sep-2025 12:30 PM ,Directorate of Museums Assam,No ,No,Indigenous and Tribal Faith and Culture Department||Directorate of Museums,E-694612,2025_ITFCD_47532_1,Yes,Open Tender,Works,Services,2.0,No,No,Online,No,No,No,17-Sep-2025 12:00 PM,09-Oct-2025 02:00 PM,17-Sep-2025 01:00 PM,09-Oct-2025 12:00 PM,17-Sep-2025 01:00 PM ,25-Sep-2025 12:00 PM ,25-Sep-2025 01:00 PM,09-Oct-2025 12:00 PM,13-Oct-2025 01:35 PM,Director of Museums Assam,"Opposite of Dighali Pukhuri, Ambari, Guwahati 78001",1.0,SBI Bank,AOC,Directorate of Museums Assam,Internal,,Gautam Ojah,13-Oct-2025 01:30 PM,13-Oct-2025 01:35 PM,techsummary_75880.pdf (189.27 KB),Indigenous and Tribal Faith and Culture Department||Directorate of Museums,2025_ITFCD_47532_1,E-694612,Facade lighting at Assam State Museum,1.0,283815.0,VERSHA TECHNOTRADE PVT LTD,INR,"3,908,453",Finance,Admitted,Gautam Ojah,10-Dec-2025 01:01 PM,finance_75880.pdf,BOQ Comparative Chart,Technical,Accepted,Gautam Ojah,13-Oct-2025 01:26 PM,,1.0,283960.0,S.G. ENTERPRISE,09-Oct-2025 11:26 AM,Rejected-AOC,L2,10-Dec-2025 01:07 PM,Directorate of Museums Assam,Internal,-,Gautam Ojah,10-Dec-2025 01:04 PM,finsummary_75880.pdf (159.84 KB),10-Dec-2025,"INR 3,908,453",45.0,Gautam Ojah,10-Dec-2025 01:07 PM,WorkOrder.pdf (160.00 KB),AOC
,,.pdf,"I-Tax Clearance Certificate, CA Certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,283815.0,VERSHA TECHNOTRADE PVT LTD,09-Oct-2025 11:36 AM,Accepted-AOC,L1,10-Dec-2025 01:07 PM,,,,,,,,,,,,,AOC
,,.pdf,"Experience Certificate, OEM Authorisation Letters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"Experience Certificate, undertaking of non-blacklisting and Information regarding any litigation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,POA (if applicable),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Signed copy of tender document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Forms of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.pdf,Form of Bid as specified in Form 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
