EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"7,57,500",Yes,percentage,2.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,fee and bid security,18-Aug-2025 11:00 AM,30-Aug-2025 11:00 AM,18-Aug-2025 11:00 AM,28-Aug-2025 03:00 PM,NA ,NA ,18-Aug-2025 11:00 AM,28-Aug-2025 03:00 PM,28-Oct-2025 04:15 PM,Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,ACEH/CS/SSA/03/2025-26/NSL36,2025_KAAC_46383_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Construction of 50 bedded hostel separately for boys and girls at Bagori High School under the scheme Dharti Aaba Janjatiya Gram Utkarsh Abhiyan,Construction of 50 bedded hostel separately for boys and girls at Bagori High School under the scheme Dharti Aaba Janjatiya Gram Utkarsh Abhiyan,Please refer Tender documents. ,NA ,"3,78,75,000",Civil Works - Building,NA ,Tender,180.0,NA ,Rongmongwe,782461.0,NA ,NA ,NA ,"O/O the Addl.CE,PWD(R and B), Hills, Assam, Diphu",No ,No,"Addl. CE, PWD (R and B), Hills, Assam, Diphu","Addl.CE, PWD(R and B), Hills, Assam, Diphu","7,600",Nil,Nil,No,1.0,SBI Bank,AOC,"Director cum Addl CE,PWD(R and B), Hills, Assam, Diphu",Internal,"EE,EE,AEE,AE,JE,JE",Bina Englengpi,28-Oct-2025 04:14 PM,28-Oct-2025 04:15 PM,techsummary_74054.pdf (489.38 KB),1,278670,golden traders,28-Aug-2025 02:18 PM,Rejected-AOC,L2 work allotted to the lowest bidder,31-Dec-2025 02:09 PM,1.0,278601.0,Power Tools and Engineering,INR,"37,858,695.23",31-Dec-2025,"INR 37,858,695.23",540.0,Bina Englengpi,31-Dec-2025 02:08 PM,workorderbagori.pdf (435.00 KB),work order,Finance,financial bids of responsive bidders evaluated and approved by the tender committee for allotment of the work to the lowest bidder.,Bina Englengpi,30-Dec-2025 04:44 PM,,BOQ Comparative Chart,Karbi Anglong Autonomous Council||PWD||Addl. Chief Engineer Diphu,2025_KAAC_46383_1,ACEH/CS/SSA/03/2025-26/NSL36,Construction of 50 bedded hostel separately for boys and girls at Bagori High School under the scheme Dharti Aaba Janjatiya Gram Utkarsh Abhiyan,Technical,Technical bids were evaluated by the tender committee,Bina Englengpi,28-Oct-2025 04:07 PM,,"Director cum Addl CE,PWD(R and B), Hills, Assam, Diphu",Internal,"EE,AEE,AE,JE,JE",Bina Englengpi,30-Dec-2025 04:50 PM,finsummary_74054.pdf (489.38 KB),AOC
,,,,,,,,.pdf,Technical bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,278048,Highland Engineering,28-Aug-2025 08:57 AM,Rejected-Technical,non responsive,28-Oct-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,278601,Power Tools and Engineering,28-Aug-2025 12:53 PM,Accepted-AOC,lowest bidder,31-Dec-2025 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,278647,PRADIP RATHI,27-Aug-2025 08:30 PM,Rejected-Technical,Non responsive,28-Oct-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,form of bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,278079,SHRI PRADIP KAR,23-Aug-2025 02:29 PM,Rejected-AOC,L3 work allotted to the lowest bidder,31-Dec-2025 02:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,278215,Sri Girin Chutia,28-Aug-2025 12:10 PM,Rejected-Technical,Non Responsive,28-Oct-2025 04:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
