S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,SBI Bank,11-Apr-2025 05:00 PM,13-May-2025 03:00 PM,12-Apr-2025 11:00 AM,13-May-2025 02:00 PM,NA ,NA ,12-Apr-2025 11:30 AM,13-May-2025 02:00 PM,20-Jun-2025 09:00 AM,"29,000",Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"CE/TB-VI/RIDF-XXX/1/2024/15 Dated Guwahati the 17th March, 2025",2025_PWBNH_44074_7,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,2nd Extension Notice,Date,,"28,87,400",Yes,percentage,2.0%,Nil,Nil,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Paschim Banbhag Higher Secondary School, BorigogBanbhag (ii) DebiramPathsala Higher Secondary School, Pub Nalbari under Nalbari DTBD (Gr-23)","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Paschim Banbhag Higher Secondary School, BorigogBanbhag (ii) DebiramPathsala Higher Secondary School, Pub Nalbari under Nalbari DTBD (Gr-23)",Please refer Tender documents. ,NA ,"14,43,70,000",Civil Works - Building,NA ,Tender,180.0,730.0,Nalbari,781335.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",21-Apr-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,AOC,Finance,Summary,Chandana Basumatary,20-Jun-2025 12:04 PM,finance_70284.pdf,BOQ Comparative Chart,Technical,Summary,ABIDUR RAHMAN,15-May-2025 12:37 AM,technical_70284.pdf,1.0,268143.0,golden traders,13-May-2025 01:58 PM,Rejected-AOC,L2,11-Dec-2025 04:57 PM,CE PWD(Bldg),Internal,,Chandana Basumatary,11-Dec-2025 04:50 PM,finsummary_70284.pdf (1323.04 KB),11-Dec-2025,"INR 134,800,000",730.0,Chandana Basumatary,11-Dec-2025 04:57 PM,WoRIDFXXXGr23_compressed.pdf (581.00 KB),CE PWD(Bldg),Internal,,ABIDUR RAHMAN,19-Jun-2025 11:05 PM,20-Jun-2025 09:00 AM,techsummary_70284.pdf (1120.20 KB),Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_44074_7,"CE/TB-VI/RIDF-XXX/1/2024/15 Dated Guwahati the 17th March, 2025","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) Paschim Banbhag Higher Secondary School, BorigogBanbhag (ii) DebiramPathsala Higher Secondary School, Pub Nalbari under Nalbari DTBD (Gr-23)",1.0,268172.0,M/s Macrocosm Builders,INR,"134,800,000",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,AOC,,,,,,,,,,,,2.0,268212.0,M/s. Ashirvad Associates,13-May-2025 12:10 PM,Rejected-AOC,L3,11-Dec-2025 04:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,AOC,,,,,,,,,,,,3.0,268172.0,M/s Macrocosm Builders,13-May-2025 12:30 PM,Accepted-AOC,Work Order Issued,11-Dec-2025 04:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
