Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Tender Stage
12-Dec-2025,"INR 2,553,662",90.0,Robin Borah,23-Dec-2025 04:06 PM,snr7.pdf (154.00 KB),Public Works Roads Department,2025_PWD_47256_1,SOPD(G)CDTRD/SONARI/2025-26/07,SOPD(G)CDTRD/SONARI/2025-26/07,SAJIDUR RAHMAN,Internal,,Ranjan Kumar Barman,16-Oct-2025 01:15 PM,17-Oct-2025 11:00 AM,techsummary_75404.pdf (1778.44 KB),1.0,282815.0,DEBEN GOGOI,INR,"2,553,662",ROBIN BORAH,Internal,,Robin Borah,27-Nov-2025 08:51 PM,finsummary_75404.pdf (1409.82 KB),Technical,Admitted,Ranjan Kumar Barman,26-Sep-2025 03:13 PM,,Finance,admitted,Ranjan Kumar Barman,17-Oct-2025 12:25 PM,,BOQ Comparative Chart,1,282815,DEBEN GOGOI,25-Sep-2025 04:26 PM,Accepted-AOC,lower bidder,23-Dec-2025 04:06 PM,AOC,SOPD(G)CDTRD/SONARI/2025-26/07,Construction of GWC road (i)Tokolimua Ouguri Than Ali (Ch.0 m to Ch. 1000m) and (ii)Garukhuwa Habisuburi to Teakporiya Road (Ch.0 m to Ch. 1000m) (Total Length 2Km) under SOPD-G for the year 2025-26 District Charaideo in Sonari LAC,Please refer Tender documents. ,NA ,,Civil Works – Roads,NA ,Tender,180.0,NA ,SONARI LAC,785690.0,"O/O THE EE CDTRD,SONARI ","O/O THE EE CDTRD,SONARI ",17-Sep-2025 01:00 PM ,O/O THE EE CHARAIDEO DISTRICT TERRITORIAL ROAD DIV,No ,No,1,Fee/PreQual/Technical,.pdf,SBD,10-Sep-2025 02:00 PM,26-Sep-2025 02:00 PM,10-Sep-2025 02:00 PM,25-Sep-2025 05:00 PM,10-Sep-2025 02:00 PM ,17-Sep-2025 01:00 PM ,10-Sep-2025 02:00 PM,25-Sep-2025 05:00 PM,17-Oct-2025 11:00 AM,511.0,Nil,Nil,No,1.0,Date,Date,,EE PWD CHARAIDEO DISTRICT TRD,"O/O THE EE CDTRD,SONARI",Public Works Roads Department,SOPD(G)CDTRD/SONARI/2025-26/07,2025_PWD_47256_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"51,100",Yes,fixed,,Nil,Nil,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,282962,GUBIN GOGOI,25-Sep-2025 04:39 PM,Rejected-Finance,higher bidder,27-Nov-2025 08:51 PM,AOC,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
