Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage
05-Dec-2025,"INR 8,130,466.66",90.0,Sanjib Kumar Das,05-Dec-2025 03:15 PM,5600015359.pdf (209.00 KB),"Managing Director, APDCL",Internal,,Sanjib Kumar Das,05-Dec-2025 03:13 PM,finsummary_62444.pdf (368.54 KB),1,237821,OK Enterprise,26-Aug-2024 08:01 PM,Rejected-Technical,Non Responsive,24-Sep-2024 01:48 PM,Technical,Bid Opening summary,Sanjib Kumar Das,28-Aug-2024 11:16 AM,,Finance,Finance bid opened,Sanjib Kumar Das,05-Dec-2025 02:43 PM,,BOQ Comparative Chart,1.0,237775.0,THE GLOBAL CENTRE,INR,"8,130,466.66",Assam Power Distribution Company Ltd||CGM(D) Central Assam Region - APDCL,2024_APDCL_38594_1,APDCL_CAR/3rd APCB at Doldoli under KANCH EC/T-27,Construction of 33 KV incoming Bay terminals including DTR (receiving end) at 3rd Assam Police Commado Battalian at Doldoli under deposit scheme under KANCH Electrical Circle,MD APDCL,Internal,,Pooravi Nath,24-Sep-2024 01:47 PM,24-Sep-2024 02:00 PM,techsummary_62444.pdf (474.38 KB),AOC,"5,000",Nil,Nil,No,"CGM(D and S),CAR,APDCL","O/o the CGM(D and S),CAR,APDCL Bijulee bhawan,Guwahati,Paltanbazar",Assam Power Distribution Company Ltd||CGM(D) Central Assam Region - APDCL,APDCL_CAR/3rd APCB at Doldoli under KANCH EC/T-27,2024_APDCL_38594_1,Yes,Open Tender,Turn-key,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,Construction of 33 KV incoming Bay terminals including DTR (receiving end) at 3rd Assam Police Commado Battalian at Doldoli under deposit scheme under KANCH Electrical Circle,Construction of 33 KV incoming Bay terminals including DTR receiving end at 3rd Assam Police Commado Battalian at Doldoli under deposit scheme under KANCH Electrical Circle,Please refer Tender documents. ,NA ,,Electrical Works,NA ,Tender,90.0,90.0,Doldoli Kanch,782470.0,"O/o the CGM(D),CAR,Bijulee bhawan ","O/o the CGM(D and S),CAR,APDCL Bijulee bhawan,Guwahati,Paltanbazar ",23-Aug-2024 10:00 AM ,"O/o the CGM(D),CAR,Bijulee bhawan",No ,No,"2,00,000",No,fixed,,Nil,Nil,22-Aug-2024 11:30 AM,27-Aug-2024 04:00 PM,22-Aug-2024 11:30 AM,27-Aug-2024 02:00 PM,NA ,NA ,23-Aug-2024 12:00 PM,27-Aug-2024 02:00 PM,24-Sep-2024 02:00 PM,1.0,Fee/PreQual/Technical,.rar,Tender Documents,AOC
,,,,,,,,,,,,2,237814,SINGHI INFRAPOWER PROJECTS PRIVATE LIMITED,27-Aug-2024 01:36 PM,Rejected-Finance,L2 Bidder,05-Dec-2025 03:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid Schedule,AOC
,,,,,,,,,,,,3,237775,THE GLOBAL CENTRE,27-Aug-2024 01:48 PM,Accepted-AOC,L1 Bidder,05-Dec-2025 03:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,237769,U K ENTERPRISE,27-Aug-2024 08:50 AM,Rejected-Technical,Non Responsive,24-Sep-2024 01:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
