Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,ATDC/CS/673/2025/537 dt. 11.06.2025,2025_DOT_45132_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"Managing Director, ATDC Ltd.","Office of the Managing Director, ATDC Ltd., Paltanbazar, Guwahatti-8","2,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Detail Notice Inviting Bid,"Construction of Community Hall at Durga Mandir, Chandkuchi, Nalbari (balance work)","Construction of Community Hall at Durga Mandir, Chandkuchi, Nalbari (balance work)",Please refer Tender documents. ,NA ,"49,50,569",Civil Works - Others,NA ,Tender,180.0,270.0,Nalbari,781335.0,Guwahati ,"Office of the Managing Director, ATDC Ltd., Paltanbazar, Guwahatti-8 ",25-Jun-2025 12:00 PM ,Guwahati,No ,No,1.0,Corrigendum cum Extension Notice,Date,,24-Jun-2025 03:35 PM,08-Jul-2025 01:00 PM,24-Jun-2025 03:40 PM,07-Jul-2025 02:00 PM,NA ,NA ,24-Jun-2025 03:40 PM,07-Jul-2025 02:00 PM,18-Sep-2025 11:40 AM,"99,011",Yes,fixed,,Nil,Nil,AOC,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,2025_DOT_45132_1,ATDC/CS/673/2025/537 dt. 11.06.2025,"Construction of Community Hall at Durga Mandir, Chandkuchi, Nalbari (balance work)",08-Dec-2025,"INR 4,455,512.1",270.0,Kishore Dutta,08-Dec-2025 02:33 PM,FWOCommunityHallDurgaMandirr.pdf (164.00 KB),Issue of Notice to Proceed with the work,Technical,Report of Technical Evaluation Committee,SANJIB KUMAR DUTTA,16-Sep-2025 02:41 PM,technical_71477.pdf,Bhaskar Jyoti BBaruah,Internal,"Kishor Dutta, Kushal Sarma",Kishore Dutta,08-Dec-2025 02:29 PM,finsummary_71477.pdf (176.37 KB),1.0,271287.0,DIGANTA BURAGOHAIN,INR,"4,455,512.1",Prabhash Ch. Sarma,Internal,"R.L. Das, Tina Mitra",SANJIB KUMAR DUTTA,16-Sep-2025 02:52 PM,18-Sep-2025 11:40 AM,techsummary_71477.pdf (182.90 KB),1.0,271287.0,DIGANTA BURAGOHAIN,05-Jul-2025 04:29 PM,Accepted-AOC,"After adding both technical and financial marks, bidder secured first position.",08-Dec-2025 02:33 PM,Finance,Comparative Statement,Kishore Dutta,08-Dec-2025 02:22 PM,finance_71477.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,271338.0,MS TRIRANV ASSOCIATES,06-Jul-2025 11:11 AM,Rejected-AOC,"After adding both technical and financial marks, bidder secured second position.",08-Dec-2025 02:33 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Qualifications of the Bidder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
