Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
05-Dec-2025,"INR 19,798,800",120.0,RAJU MONI KATAKY,05-Dec-2025 06:57 PM,FWO_TATA.pdf (521.00 KB),work is allotted to L1 bidder,Public Works Roads Department||CE PWD(R) - PWD,2025_PWD_48321_1,SE/MRC/TB/NIT/01/2023-24/74,"Construction and Improvement of Sewerage System around TATA Semiconductor Plant at Jagiroad including Construction of cross drainage to the outlet point at Taranga Beel, including Routine Maintenance for 1 year.",Finance,summary,RAJU MONI KATAKY,26-Nov-2025 10:30 AM,finance_76830.pdf,BOQ Comparative Chart,1.0,286448.0,Dharmajyoti Bordoloi,20-Nov-2025 11:57 AM,Rejected-Finance,work is allotted to L1 bidder,05-Dec-2025 06:55 PM,SE PWRD MRC,Internal,SE PWRD MRC,RAJU MONI KATAKY,25-Nov-2025 06:33 PM,26-Nov-2025 09:30 AM,techsummary_76830.pdf (1144.60 KB),1.0,286540.0,GAUTAM DAS,INR,"19,798,800",Technical,Tech. Bid Opening,RAJU MONI KATAKY,25-Nov-2025 06:29 PM,technical_76830.pdf,SE PWRD MRC,Internal,SE PWRD MRC,RAJU MONI KATAKY,05-Dec-2025 06:55 PM,finsummary_76830.pdf (269.57 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,SBD,"3,95,980",Yes,percentage,2.0%,Nil,Nil,"Construction and Improvement of Sewerage System around TATA Semiconductor Plant at Jagiroad including Construction of cross drainage to the outlet point at Taranga Beel, including Routine Maintenance for 1 year.","Construction and Improvement of Sewerage System around TATA Semiconductor Plant at Jagiroad including Construction of cross drainage to the outlet point at Taranga Beel, including Routine Maintenance for 1 year.",Please refer Tender documents. ,NA ,"1,97,99,000",Civil Works – Roads,NA ,Tender,180.0,120.0,Jagiroad,782410.0,NA ,NA ,NA ,"S.E. PWRD Morigaon Road Circle, Morigaon",No ,No,31-Oct-2025 11:00 AM,21-Nov-2025 11:00 AM,31-Oct-2025 11:00 AM,20-Nov-2025 02:00 PM,NA ,NA ,31-Oct-2025 11:00 AM,20-Nov-2025 02:00 PM,26-Nov-2025 09:30 AM,"S.E. PWRD Morigaon Road Circle, Morigaon","S.E. PWRD Morigaon Road Circle, Morigaon",Public Works Roads Department||CE PWD(R) - PWD,SE/MRC/TB/NIT/01/2023-24/74,2025_PWD_48321_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"3,960",Nil,Nil,Yes,AOC
,,,,,,,,,,,,,,,,,2.0,286540.0,GAUTAM DAS,19-Nov-2025 08:48 PM,Accepted-AOC,work is allotted to L1 bidder,05-Dec-2025 06:57 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Technical Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,FEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
