EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"28,87,400",Yes,percentage,2.0%,Nil,Nil,"29,000",Nil,Nil,No,Public Works Building and NH Department||Chief Engineer-Building - PWBNH,"CE/TB-VI/RIDF-XXX/1/2024/15 Dated Guwahati the 17th March, 2025",2025_PWBNH_44074_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,3rd Extension Notice,Date,,"Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) BarpetaBidyapith Higher Secondary School, Barpeta (ii) Barbala Higher Secondary School, Bhawanipur under Barpeta DTBD (Gr-14)","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) BarpetaBidyapith Higher Secondary School, Barpeta (ii) Barbala Higher Secondary School, Bhawanipur under Barpeta DTBD (Gr-14)",Please refer Tender documents. ,NA ,"14,43,70,000",Civil Works - Building,NA ,Tender,180.0,730.0,Barpeta,781301.0,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3 ",21-Apr-2025 11:30 AM ,"O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",No ,No,11-Apr-2025 05:00 PM,19-May-2025 03:00 PM,12-Apr-2025 11:00 AM,19-May-2025 02:00 PM,NA ,NA ,12-Apr-2025 11:30 AM,19-May-2025 02:00 PM,20-Jun-2025 09:00 AM,"CE, PWD(Bldg), H and E, Assam, Chandmari, Ghy-3","O/O The CE, PWD(Bldg), Assam, Chandmari, Ghy-3",1.0,Fee/PreQual/Technical,.pdf,BID COST_BID SECURITY,1.0,SBI Bank,AOC,Technical,Summary,Chandana Basumatary,20-May-2025 04:23 PM,technical_70280.pdf,1.0,268517.0,KUSHAN CHOUDHURY,19-May-2025 01:56 PM,Rejected-AOC,L2,11-Dec-2025 05:12 PM,Finance,Summary,Chandana Basumatary,20-Jun-2025 11:35 AM,finance_70280.pdf,BOQ Comparative Chart,CE PWD(Bldg),Internal,,Chandana Basumatary,11-Dec-2025 05:10 PM,finsummary_70280.pdf (1243.57 KB),11-Dec-2025,"INR 134,800,000",730.0,Chandana Basumatary,11-Dec-2025 05:12 PM,WORIDFXXXGR14.pdf (1244.00 KB),CE PWD(Bldg),Internal,,ABIDUR RAHMAN,19-Jun-2025 10:59 PM,20-Jun-2025 09:00 AM,techsummary_70280.pdf (1012.48 KB),Public Works Building and NH Department||Chief Engineer-Building - PWBNH,2025_PWBNH_44074_4,"CE/TB-VI/RIDF-XXX/1/2024/15 Dated Guwahati the 17th March, 2025","Construction of 126 Secondary Schools in 35 Districts of Assam under RIDF-XXX (2024-25) for (i) BarpetaBidyapith Higher Secondary School, Barpeta (ii) Barbala Higher Secondary School, Bhawanipur under Barpeta DTBD (Gr-14)",1.0,268093.0,M/s Macrocosm Builders,INR,"134,800,000",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BIDDING DOCUMENT,,,AOC,,,,,,2.0,268093.0,M/s Macrocosm Builders,13-May-2025 12:18 PM,Accepted-AOC,Work Order Issued,11-Dec-2025 05:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL QUALIFICATIONS,,,AOC,,,,,,3.0,268532.0,Power Tools and Engineering,19-May-2025 01:28 PM,Rejected-Technical,Non-Responsive,19-Jun-2025 10:59 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,APPENDIX-IB,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
