Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
Dandi Nath Mili,Internal,,Dandi Nath Mili,10-Nov-2025 02:31 PM,10-Nov-2025 02:40 PM,techsummary_76528.pdf (255.71 KB),1.0,285142.0,Shree Ganesh Enterprises,INR,"3,415,541",Dandi Nath Mili,Internal,,Dandi Nath Mili,11-Nov-2025 03:05 PM,finsummary_76528.pdf (253.50 KB),Technical,Two bids found in order and admitted for technical evaluation,Dandi Nath Mili,06-Nov-2025 03:56 PM,,Finance,Two bids found and admitted for financial evaluation,Dandi Nath Mili,10-Nov-2025 02:47 PM,,BOQ Comparative Chart,1.0,285143.0,M/s Purbanchal Suppliers & Contractors,30-Oct-2025 01:59 PM,Rejected-AOC,Second Lowest,24-Dec-2025 11:20 AM,11-Dec-2025,"INR 3,415,641",90.0,Dandi Nath Mili,24-Dec-2025 11:20 AM,NTP.pdf (313.00 KB),Public Works Roads Department,2025_PWD_48074_1,TB/278/DNTRD/2025-26,"Repairing of the Office of Executive Engineer and Office of Assistant Executive Engineer, Dhakuakhana and Naoboicha Territorial Road Division",AOC,"Executive Engineer, PWRD, DNTRD","O/o the Executive Engineer, PWRD, DNTRD",17-Oct-2025 10:00 AM,06-Nov-2025 10:00 AM,17-Oct-2025 10:00 AM,04-Nov-2025 04:00 PM,17-Oct-2025 02:00 PM ,22-Oct-2025 10:00 AM ,17-Oct-2025 04:00 PM,04-Nov-2025 04:00 PM,10-Nov-2025 02:40 PM,"68,313",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,EMD,Public Works Roads Department,TB/278/DNTRD/2025-26,2025_PWD_48074_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,"Repairing of the Office of Executive Engineer and Office of Assistant Executive Engineer, Dhakuakhana and Naoboicha Territorial Road Division","Construction of road in Brahmaputra Dyke from Tekeliphuta (Takarchuk) to Lutachur (Ch.71.39K.M. to 90.89K.M.) under RIDF XXVII of NABARD for the year 2021-22 in Lakhimpur District, Assam (112 Dhakuakhana LAC) (Repairing of the Office of Executive Eng",Please refer Tender documents. ,NA ,"34,15,641",Civil Works – Roads,NA ,Tender,180.0,NA ,Dhakuakhana,787053.0,"O/o the Executive Engineer, PWRD, DNTRD ","O/o the Executive Engineer, PWRD, DNTRD ",21-Oct-2025 04:00 PM ,"O/o the Executive Engineer, PWRD, DNTRD",No ,No,700.0,Nil,Nil,No,1.0,SBI Bank,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,285142.0,Shree Ganesh Enterprises,30-Oct-2025 12:52 PM,Accepted-AOC,Lowest quoted bidder,24-Dec-2025 11:20 AM,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,.pdf,TECHNICAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,FINANCIAL BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
