Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
17-Dec-2025,"INR 17,799,629",365.0,SANJIB KUMAR DUTTA,17-Dec-2025 02:24 PM,WO.pdf (124.00 KB),Issue of Notice to Proceed with the work,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,2025_DOT_47436_1,ATDC/CS/691/2025/3115 dt. 28.08.2025,"Beautification of Dighalipukhuri Premises, Guwahati",Finance,Comparative Statement,SANJIB KUMAR DUTTA,17-Dec-2025 02:13 PM,,BOQ Comparative Chart,1.0,282257.0,M/S I.S. Trading Co,18-Sep-2025 12:00 PM,Rejected-AOC,"After both technical and financial marks, bidder secured second position",17-Dec-2025 02:24 PM,Prabhash Ch. Sarma,Internal,"R.L. Das, Tina Mitra",Kishore Dutta,24-Sep-2025 04:18 PM,25-Sep-2025 10:30 AM,techsummary_75716.pdf (182.88 KB),1.0,281936.0,M/S PRAGATI SALES AND SUPPLY,INR,"17,799,629",Technical,Report of Technical Evaluation Committee,Kishore Dutta,24-Sep-2025 04:16 PM,technical_75716.pdf,Bhaskar Jyoti Baruah,Internal,"Kishor Dutta, Kushal Sarma",SANJIB KUMAR DUTTA,17-Dec-2025 02:18 PM,finsummary_75716.pdf (176.39 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,Detail Notice Inviting Bid,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,ATDC/CS/691/2025/3115 dt. 28.08.2025,2025_DOT_47436_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,SBI Bank,"Managing Director, ATDC Ltd.","Office of the Managing Director, ATDC Ltd., Guwahati-8","Beautification of Dighalipukhuri Premises, Guwahati","Beautification of Dighalipukhuri Premises, Guwahati",Please refer Tender documents. ,NA ,"1,78,00,000",Civil Works - Others,NA ,Tender,180.0,365.0,Guwahati,781001.0,Guwahati ,"Office of the Managing Director, ATDC Ltd., Guwahati-8 ",15-Sep-2025 12:00 PM ,Guwahati,No ,No,"3,56,000",Yes,fixed,,Nil,Nil,10-Sep-2025 05:05 PM,19-Sep-2025 01:00 PM,10-Sep-2025 05:10 PM,18-Sep-2025 02:00 PM,NA ,NA ,10-Sep-2025 05:10 PM,18-Sep-2025 02:00 PM,25-Sep-2025 10:30 AM,"3,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,2.0,281936.0,M/S PRAGATI SALES AND SUPPLY,18-Sep-2025 11:55 AM,Accepted-AOC,"After both technical and financial marks, bidder secured first position",17-Dec-2025 02:24 PM,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Bid Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Drawing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Qualification of the Bidder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
