Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"1,000",Nil,Nil,Yes,"EE, Barkhetri Nalbari Div (Irri),Nalbari","O/o the EE, Barkhetri Nalbari Div (Irri),Nalbari",1.0,Fee/PreQual/Technical,.pdf,NIT,Irrigation Department||Chief Engineer(Major)-Irrigation Dept||Nalbari Circle,EE/IRRI/BN/TB 33E/2021-22/181Dt.21/08/2025,2025_ID_46810_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"66,799",Yes,percentage,2.0%,Nil,Nil,Installation of 5 (Five) Points of Shallow Tube Well Irrigation Scheme at Nalbari LAC under SOPD-G for the year 2025-26,Installation of 5 (Five) Points of Shallow Tube Well Irrigation Scheme at Nalbari LAC under SOPD-G for the year 2025-26,Please refer Tender documents. ,NA ,"33,39,930",Civil Works,NA ,Tender,180.0,180.0,Nalbari,781334.0,NA ,NA ,NA ,"O/o the EE,Barkhetri Nalbari Div (Irri),Nalbari",No ,No,1.0,SBI Bank,22-Aug-2025 10:00 AM,11-Sep-2025 03:00 PM,22-Aug-2025 10:30 AM,11-Sep-2025 02:00 PM,NA ,NA ,22-Aug-2025 01:00 PM,11-Sep-2025 02:00 PM,07-Nov-2025 05:00 PM,AOC,1.0,280000.0,SRI ANJAN JYOTI DEKA,INR,"3,005,937",Irrigation Department||Chief Engineer(Major)-Irrigation Dept||Nalbari Circle,2025_ID_46810_1,EE/IRRI/BN/TB 33E/2021-22/181Dt.21/08/2025,Installation of 5 (Five) Points of Shallow Tube Well Irrigation Scheme at Nalbari LAC under SOPD-G for the year 2025-26,"AEE(TC),Barkhetri Nalbari Div (Irri)",Internal,,KRISHNAV JYOTI SARMA,07-Nov-2025 04:56 PM,07-Nov-2025 05:00 PM,techsummary_74556.pdf (372.61 KB),Technical,Technical Evaluation is under Process.,KRISHNAV JYOTI SARMA,11-Sep-2025 04:00 PM,,16-Dec-2025,"INR 3,005,937",180.0,KRISHNAV JYOTI SARMA,16-Dec-2025 11:18 PM,WO.pdf (403.00 KB),AOC,Finance,Financial Evaluation is under Process,Upasana Sarma,07-Nov-2025 05:09 PM,,BOQ Comparative Chart,1.0,281178.0,DHANMANI DAS,11-Sep-2025 12:08 PM,Rejected-Technical,Not Admitted,07-Nov-2025 04:56 PM,"The AEE(TC),Barkhetri Nalbari(irri),Nalbari",Internal,,KRISHNAV JYOTI SARMA,16-Dec-2025 11:13 PM,finsummary_74556.pdf (420.13 KB),AOC
,,,,,,,,.pdf,Cost of BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,281285.0,M/S B.K ASSOCIATES,11-Sep-2025 01:27 PM,Rejected-Technical,Not Admitted,07-Nov-2025 04:56 PM,,,,,,,AOC
,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,280948.0,M/S KARISMA ENTERPRISE,10-Sep-2025 11:31 PM,Rejected-Technical,Not Admitted,07-Nov-2025 04:56 PM,,,,,,,AOC
,,,,,,,,.pdf,BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,279348.0,Sri Achyut Kalita,10-Sep-2025 04:24 PM,Rejected-Technical,Not Admitted,07-Nov-2025 04:56 PM,,,,,,,AOC
,,,,,,,,.pdf,Pre Qualification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,280000.0,SRI ANJAN JYOTI DEKA,09-Sep-2025 06:52 PM,Accepted-AOC,Awarded,16-Dec-2025 11:18 PM,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
