Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Bank Name,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Srimanta Sankardev Sanskritik Prakalpa, Nalbari (Balance work)","Srimanta Sankardev Sanskritik Prakalpa, Nalbari (Balance work)",Please refer Tender documents. ,NA ,"49,50,498",Civil Works - Others,NA ,Tender,180.0,270.0,Nalbari,781335.0,Guwahati ,"Office of the Managing Director, ATDC Ltd., Paltanbazar, Guwahati-8 ",25-Jun-2025 12:00 PM ,Guwahati,No ,No,"Managing Director, ATDC Ltd.","Office of the Managing Director, ATDC Ltd., Paltanbazar, Guwahati-8",1.0,"Extension Notice for Srimanta Sankardev Sanskritik Prakalpa, Nalbari (Balance work)",Date,,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,ATDC/CS/673/2025/537 dt. 11.06.2025,2025_DOT_45143_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"2,000",Nil,Nil,No,1.0,SBI Bank,1.0,Fee/PreQual/Technical,.pdf,Detail Notice Inviting Bid,"99,010",Yes,fixed,,Nil,Nil,24-Jun-2025 04:30 PM,15-Jul-2025 01:00 PM,24-Jun-2025 04:35 PM,14-Jul-2025 02:00 PM,NA ,NA ,24-Jun-2025 04:35 PM,14-Jul-2025 02:00 PM,19-Sep-2025 01:00 PM,AOC,1.0,271242.0,K S ENTERPRISE,INR,"4,950,498",Bhaskar Jyoti Baruah,Internal,"Kishor Dutta, Kushal Sarma",Kishore Dutta,08-Dec-2025 01:22 PM,finsummary_71486.pdf (176.36 KB),Technical,Report of Technical Evaluation Committee,SANJIB KUMAR DUTTA,18-Sep-2025 02:38 PM,technical_71486.pdf,Prabhash Ch. Sarma,Internal,"R.L. Das, Tina Mitra",SANJIB KUMAR DUTTA,19-Sep-2025 12:08 PM,19-Sep-2025 01:00 PM,techsummary_71486.pdf (182.90 KB),1.0,271242.0,K S ENTERPRISE,14-Jul-2025 01:00 PM,Accepted-AOC,"After adding both technical and financial marks, bidder secured first position",08-Dec-2025 01:31 PM,Finance,Comparative Statement,Kishore Dutta,08-Dec-2025 01:13 PM,finance_71486.pdf,BOQ Comparative Chart,Department of Tourism||Assam Tourism Development Corporation Ltd. - DOT||HO-Guwahati-ATDCL - DOT,2025_DOT_45143_1,ATDC/CS/673/2025/537 dt. 11.06.2025,"Srimanta Sankardev Sanskritik Prakalpa, Nalbari (Balance work)",08-Dec-2025,"INR 4,950,498",270.0,Kishore Dutta,08-Dec-2025 01:30 PM,FWO.pdf (141.00 KB),Issue of Notice to Proceed with the work,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Bid,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,271749.0,P.G. Construction,11-Jul-2025 06:08 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,18-Sep-2025 02:38 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Qualifications of the Bidder,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form of Bid,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
