EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"70,000",Yes,percentage,2.0%,Nil,Nil,Construction of Constable barrack annexe building 2nd floor,Construction of Constable barrack annexe building 2nd floor,Please refer Tender documents. ,NA ,"35,00,000",Civil Works,NA ,Tender,180.0,NA ,"Basistha, Guwahati",781029.0,Offline ,"The Commandant, 1 st Assam Forest Protection Force, Basistha, Guwahati-781029 ",21-Aug-2025 01:00 PM ,Online,No ,No,14-Aug-2025 05:00 PM,08-Sep-2025 05:30 PM,15-Aug-2025 10:00 AM,08-Sep-2025 05:00 PM,NA ,NA ,06-Sep-2025 05:00 PM,08-Sep-2025 05:00 PM,20-Sep-2025 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,Technical documents,"1,000",Nil,Nil,No,The Commandant,"The Commandant, 1 st Assam Forest Protection Force, Basistha, Guwahati-781029",1.0,SBI Bank,Pr. Chief Conservator of Forest and Head of Forest Force||1st Assam Forest Protection Force,FS/Tender/SOPD/2025-26,2025_PCCF_46513_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,24-Dec-2025,"INR 3,500,000",90.0,Anjan Kalita,24-Dec-2025 01:20 PM,Sukumar_Enterprise.pdf (768.00 KB),Finance,Financial Bid has been opened,Anjan Kalita,20-Sep-2025 03:02 PM,,BOQ Comparative Chart,1.0,280263.0,SUKUMAR ENTERPRISE,INR,"3,499,650",Second in Command,Internal,,Anjan Kalita,25-Sep-2025 01:12 PM,finsummary_74104.pdf (1005.24 KB),Technical,Technical bids opened,Rina Brahma,09-Sep-2025 01:38 PM,,Pr. Chief Conservator of Forest and Head of Forest Force||1st Assam Forest Protection Force,2025_PCCF_46513_1,FS/Tender/SOPD/2025-26,Construction of Constable barrack annexe building 2nd floor,1,280422,ABUL HUSSAIN CHOUDHURY,08-Sep-2025 01:21 PM,Rejected-Technical,Technically rejected as per minutes enclosed,17-Sep-2025 01:22 PM,2nd in Command,Internal,,Anjan Kalita,17-Sep-2025 01:22 PM,20-Sep-2025 12:00 PM,techsummary_74104.pdf (1056.97 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bid documents to be downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,280378,JAYANTA DUTTA,07-Sep-2025 07:04 PM,Rejected-Finance,Financially Not Accepted,25-Sep-2025 01:12 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,280393,NABAJIT DEKA,08-Sep-2025 08:11 AM,Rejected-Technical,Technically rejected as per minutes enclosed,17-Sep-2025 01:22 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,280263,SUKUMAR ENTERPRISE,07-Sep-2025 07:07 PM,Accepted-AOC,Awarded,24-Dec-2025 01:20 PM,,,,,,,,AOC
