Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage
"2,000",Nil,Nil,No,EXECUTIVE OFFICER LAKHIPUR MUNICIPAL BOARD,OFFICE OF THE LAKHIPUR MUNICIPAL BOARD LAKHIPUR CACHAR ASSAM,"1,00,036",Yes,percentage,2.0%,Nil,Nil,Construction of Stair With Ramp And Improvement Of Walkway PWD Road To Fulertal Ghat Under Lakhipur Municipal Board at Lakhipur Cachar Assam,Construction of Stair With Ramp And Improvement Of Walkway PWD Road To Fulertal Ghat Under Lakhipur Municipal Board at Lakhipur Cachar Assam under 15th FC Untied grants for the year 2024- 2025- during 2025-26,Please refer Tender documents. ,NA ,"50,01,785",Civil Works,NA ,Tender,180.0,NA ,LAKHIPUR CACHAR ASSAM,788103.0,NA ,NA ,NA ,LAKHIPUR MUNICIPAL BOARD CACHAR,No ,No,1.0,SBI Bank,Urban Development Department||Directorate of Municipality Administration - UDD||Lakhipur Municipal Board,LMB.363/15th FC/Tied/2025-26/393,2025_UDD_48201_2,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,22-Oct-2025 04:00 PM,13-Nov-2025 01:10 PM,22-Oct-2025 04:00 PM,13-Nov-2025 01:00 PM,NA ,NA ,22-Oct-2025 04:00 PM,13-Nov-2025 01:00 PM,17-Dec-2025 01:25 PM,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,1,285999,SRI RAJAT GHOSH,13-Nov-2025 07:22 AM,Rejected-AOC,Not Awarded As being the Highest L2 Bidder,17-Dec-2025 02:48 PM,Finance,admitted,Amrit Hanse,17-Dec-2025 02:10 PM,finance_76667.pdf,BOQ Comparative Chart,Mrinal Kanti Das,Internal,,Amrit Hanse,17-Dec-2025 02:18 PM,finsummary_76667.pdf (653.42 KB),Technical,admitted,Amrit Hanse,17-Dec-2025 01:14 PM,technical_76667.pdf,1.0,285995.0,TITU KUMAR DAS,INR,"5,001,785",Mrinal Kanti Das,Internal,,Amrit Hanse,17-Dec-2025 01:23 PM,17-Dec-2025 01:25 PM,techsummary_76667.pdf (204.09 KB),Urban Development Department||Directorate of Municipality Administration - UDD||Lakhipur Municipal Board,2025_UDD_48201_2,LMB.363/15th FC/Tied/2025-26/393,Construction of Stair With Ramp And Improvement Of Walkway PWD Road To Fulertal Ghat Under Lakhipur Municipal Board at Lakhipur Cachar Assam,17-Dec-2025,"INR 5,001,785",60.0,Amrit Hanse,17-Dec-2025 02:48 PM,ghat.pdf (518.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,2,285995,TITU KUMAR DAS,12-Nov-2025 05:16 PM,Accepted-AOC,Being The L1 Bidder And Qualified as The Bidder with highest financial turnover,17-Dec-2025 02:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,286033,VIBEKANANDA NATH,12-Nov-2025 04:24 PM,Rejected-AOC,Not Awarded although being L1 but financial turnover is less also not carried out any similar nature of work,17-Dec-2025 02:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
