Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Tender Documents,"Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Mangaldai Wildlife Division, Darrang",B/153/Tender/2025-26/1244 dated 04.11.2025,2025_PCCF_48410_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"70,328",Yes,percentage,2.0%,Nil,Nil,Construction of Wireless Control Room with Store Room inside Orang National Park,Construction of Wireless Control Room with Store Room inside Orang National Park under CSS-PTE 2025-26,Please refer Tender documents. ,NA ,"35,16,411",Civil Works,NA ,Tender,120.0,180.0,"Orang National Park, Silbori, Darrang, Assam",784114.0,NA ,NA ,NA ,"O/o the DFO, Mangaldai Wildlife Division",No ,No,05-Nov-2025 10:00 AM,27-Nov-2025 11:00 AM,06-Nov-2025 10:00 AM,26-Nov-2025 03:00 PM,NA ,NA ,15-Nov-2025 10:00 AM,26-Nov-2025 03:00 PM,01-Dec-2025 12:00 PM,"1,500",Nil,Nil,Yes,"DFO, Mangaldai Wildlife Division, Prafullanagar","O/o the DFO, Mangaldai Wildlife Division, Prafullanagar, Mangaldai, Darrang, Assam",1.0,SBI Bank,AOC,Bhargab Hazarika,Internal,,PRADIPTA BARUAH,01-Dec-2025 10:30 AM,01-Dec-2025 12:00 PM,techsummary_76960.pdf (106.21 KB),1,287216,Airsense,25-Nov-2025 06:10 PM,Rejected-AOC,Lower value of civil works,12-Dec-2025 01:15 PM,1.0,286850.0,Sri Krishna Barman,INR,"3,164,769.9",Finance,Bids are opened for financial evaluation,PRADIPTA BARUAH,01-Dec-2025 12:09 PM,,BOQ Comparative Chart,12-Dec-2025,"INR 3,164,769.9",180.0,PRADIPTA BARUAH,12-Dec-2025 01:15 PM,WorkOrder.pdf (378.00 KB),"Pr. Chief Conservator of Forest and Head of Forest Force||Principal Chief Conservator of Forests(Wildlife and Ch. Wildlife Warden)||Mangaldai Wildlife Division, Darrang",2025_PCCF_48410_1,B/153/Tender/2025-26/1244 dated 04.11.2025,Construction of Wireless Control Room with Store Room inside Orang National Park,Technical,Bids are opened for technical evaluation,PRADIPTA BARUAH,27-Nov-2025 11:23 AM,,Bhargab Hazarika,Internal,,PRADIPTA BARUAH,08-Dec-2025 10:20 AM,finsummary_76960.pdf (106.21 KB),AOC
,,.pdf,Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,287053,SD Enterprise,25-Nov-2025 01:04 PM,Rejected-AOC,Lowest value of civil works,12-Dec-2025 01:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,286850,Sri Krishna Barman,25-Nov-2025 04:22 PM,Accepted-AOC,Highest value of civil works,12-Dec-2025 01:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
