S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,SBI Bank,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,No. 11/ACE/PWD/BTC/2025-26/14,2025_BTC_49310_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,15-Dec-2025 10:30 AM,22-Dec-2025 02:00 PM,15-Dec-2025 10:30 AM,22-Dec-2025 12:30 PM,15-Dec-2025 10:30 AM ,22-Dec-2025 12:00 PM ,15-Dec-2025 12:00 PM,22-Dec-2025 12:30 PM,24-Dec-2025 12:00 PM,1.0,Fee/PreQual/Technical,.pdf,Tender Documents,"15,635",Nil,Nil,No,"15,63,453",Yes,percentage,2.0%,Nil,Nil,Sri J.M. Basumatary,"O/o the Addl. Chief Engineer-cum-Director, PWD, BTC, Kokrajhar.","Construction of 100 Capacity 3 storied RCC Girls Hostel for Bineswar Brahma Engineering College, Kokrajhar, Assam under NEC for the financial year 2025-26.","Construction of 100 Capacity 3 storied RCC Girls Hostel for Bineswar Brahma Engineering College, Kokrajhar, Assam under NEC for the financial year 2025-26.",Refer to Tender Documents ,NA ,"7,81,72,660",Civil Works - Building,NA ,Tender,180.0,365.0,Kokrajhar,783370.0,NA ,NA ,NA ,Kokrajhar,No ,No,AOC,1.0,289506.0,Manoj Kumar Machahary,INR,"79,672,270",Sri Binod Basumatary,External,"Sri Binod Basumatary, Sri Jaga Mohan Basumatary, Sri Mahesh Basumatary.",Khanthai Basumatary,24-Dec-2025 05:27 PM,finsummary_78289.pdf (882.34 KB),Technical,Minutes of the Technical Bid Opening,Khanthai Basumatary,22-Dec-2025 04:24 PM,technical_78289.pdf,Sri Jaga Mohan Basumatary,Internal,"Sri Jaga Mohan Basumatary, Sri Rabin Ch. Brahma, Smt. Khanthai Basumatary, Sri Jintu Uzir, Sri Arun Ch. Basumatary.",MILAN MAHILARY,24-Dec-2025 11:48 AM,24-Dec-2025 12:00 PM,techsummary_78289.pdf (780.95 KB),1.0,289506.0,Manoj Kumar Machahary,20-Dec-2025 02:07 AM,Accepted-AOC,L1,26-Dec-2025 07:45 PM,Finance,CS of the Financial,Khanthai Basumatary,24-Dec-2025 03:54 PM,finance_78289.pdf,BOQ Comparative Chart,Bodoland Territorial Council-PWD||Director Cum CHD - PWD BTC,2025_BTC_49310_1,No. 11/ACE/PWD/BTC/2025-26/14,"Construction of 100 Capacity 3 storied RCC Girls Hostel for Bineswar Brahma Engineering College, Kokrajhar, Assam under NEC for the financial year 2025-26.",26-Dec-2025,"INR 79,672,270",365.0,MILAN MAHILARY,26-Dec-2025 07:45 PM,BBE.pdf (761.00 KB),L1,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,2.0,289508.0,Punyajit Narzary,20-Dec-2025 01:14 PM,Rejected-AOC,L2,26-Dec-2025 07:45 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,Form of Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
