Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
AEE (TC),Internal,,BANAJIT DAS,06-Dec-2025 02:31 PM,06-Dec-2025 02:45 PM,techsummary_76970.pdf (818.02 KB),Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Kamrup Circle||Guwahati West Palashbari Division,2025_ID_48413_1,GWDI/W-223/e-tender/2019/12 Date-03-11-2025,Repairing and renovation works of inspection bunglow and SO quarter of Kopili flow irrigation scheme at Rani,1.0,287439.0,ASSAM SOLAR TECHNOLOGIES,INR,"4,548,688","AEE (TC), PALASHBARI JALUKBARI DIVISION, IRRIGATION",Internal,,BANAJIT DAS,08-Dec-2025 01:34 PM,finsummary_76970.pdf (834.91 KB),1.0,287439.0,ASSAM SOLAR TECHNOLOGIES,27-Nov-2025 02:11 PM,Accepted-AOC,accepted,18-Dec-2025 03:36 PM,Finance,Financial evaluation under process,Dhrubajyoti Rajbangshi,06-Dec-2025 03:04 PM,,BOQ Comparative Chart,Technical,Technical evaluation under process,Dhrubajyoti Rajbangshi,28-Nov-2025 01:19 PM,,15-Dec-2025,"INR 4,548,688",45.0,Dhrubajyoti Rajbangshi,18-Dec-2025 03:35 PM,WOaoc.pdf (6575.00 KB),AOC,05-Nov-2025 06:00 PM,28-Nov-2025 12:00 PM,05-Nov-2025 06:00 PM,27-Nov-2025 03:00 PM,NA ,NA ,06-Nov-2025 10:00 AM,27-Nov-2025 03:00 PM,06-Dec-2025 02:45 PM,"1,000",Nil,Nil,Yes,1.0,SBI Bank,Executive Engineer,"O/o EE, Palashbari Jalukbari Division, Palashbari, currently working from Ulubari",Irrigation Department||Chief Engineer(Minor Irrigation)-Irrigation Dept||Kamrup Circle||Guwahati West Palashbari Division,GWDI/W-223/e-tender/2019/12 Date-03-11-2025,2025_ID_48413_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,1.0,Changes in terms and condition of SBD,Other,,Repairing and renovation works of inspection bunglow and SO quarter of Kopili flow irrigation scheme at Rani,Repairing and renovation works of inspection bunglow and SO quarter of Kopili flow irrigation scheme,Please refer Tender documents. ,NA ,"45,73,688",Civil Works,NA ,Tender,180.0,45.0,Ulubari,781008.0,NA ,NA ,NA ,ULUBARI,No ,No,"91,474",Yes,percentage,2.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,2.0,287502.0,CLASSIC HOUSE,27-Nov-2025 01:05 PM,Rejected-Technical,Shortage of document,06-Dec-2025 02:31 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3.0,287562.0,KISHORE KUMAR KALITA,27-Nov-2025 12:46 PM,Rejected-Technical,Shortage of document,06-Dec-2025 02:31 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,BID DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4.0,287468.0,SOROLAM ASSOCIATES,27-Nov-2025 12:30 PM,Rejected-Technical,Shortage of document,06-Dec-2025 02:31 PM,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,COST OF BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,QUALIFICATION DOCUMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
