S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Extension Notice,Date,,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,09-Jul-2025 06:45 PM,05-Aug-2025 03:00 PM,10-Jul-2025 02:00 PM,05-Aug-2025 03:00 PM,NA ,NA ,10-Jul-2025 02:00 PM,05-Aug-2025 03:00 PM,06-Nov-2025 04:05 PM,500.0,Nil,Nil,No,Managing Director,"Office of the Managing Director, APTDC Ltd., Ganeshguri, Guwahati","49,908",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"Administrative Approval for an amount of Rs. 24,95,404.00 only for construction of protection wall of boys and girls Hostel at Dhemaji Engineering College, Dhemaji under SOPD-ODS during the year 2023-24","Administrative Approval for an amount of Rs. 24,95,404.00 only for construction of protection wall of boys and girls Hostel at Dhemaji Engineering College, Dhemaji under SOPD-ODS during the year 2023-24",Please refer tender document ,NA ,"24,95,404",Civil Works,NA ,Tender,120.0,270.0,Dhemaji Engineering College,787057.0,"Managing Director, APTDC Ltd., Ga ","Office of the Managing Director, APTDC Ltd., Ganeshguri, Guwahati ",15-Jul-2025 02:00 PM ,"Managing Director, APTDC Ltd., Ga",No ,No,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,PTDC/Engg/2024-25/379,2025_WPTBC_45476_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,08-Dec-2025,"INR 2,495,402.5",270.0,Dipak Kumar Gayary,08-Dec-2025 04:19 PM,aocpolyBGHDhemaji.pdf (1593.00 KB),AOC,Managing Director,Internal,,Dipak Kumar Gayary,08-Dec-2025 04:08 PM,finsummary_71972.pdf (1593.11 KB),Technical,Technical bid has been opened,Dipak Kumar Gayary,18-Aug-2025 04:44 PM,,1.0,272947.0,PRADIP GOGOI,23-Jul-2025 07:29 PM,Rejected-AOC,Not Awarded,08-Dec-2025 04:19 PM,Finance,Financial bid has been opened,Jeena Gabison Ahmed,06-Nov-2025 04:10 PM,,BOQ Comparative Chart,1.0,272566.0,SRI DILIP KACHARI,INR,"2,495,402.5",Welfare of Plain Tribes and Backward Classes||Director - WPT and BC,2025_WPTBC_45476_1,PTDC/Engg/2024-25/379,"Administrative Approval for an amount of Rs. 24,95,404.00 only for construction of protection wall of boys and girls Hostel at Dhemaji Engineering College, Dhemaji under SOPD-ODS during the year 2023-24",Managing Director,Internal,,Dipak Kumar Gayary,06-Nov-2025 04:03 PM,06-Nov-2025 04:05 PM,techsummary_71972.pdf (914.36 KB),AOC
,,,,,,.pdf,Earnest Money Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,272566.0,SRI DILIP KACHARI,21-Jul-2025 03:31 PM,Accepted-AOC,Awarded,08-Dec-2025 04:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
