Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
Department of Water Resources||Chief Engineer - DoWR,GOLAGHAT/2025-26/RIDF/III,2025_DoWR_47443_2,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,11-Nov-2025 06:55 PM,21-Nov-2025 03:00 PM,11-Nov-2025 06:55 PM,21-Nov-2025 02:00 PM,NA ,NA ,14-Nov-2025 10:00 AM,21-Nov-2025 02:00 PM,11-Dec-2025 01:15 PM,"9,90,842",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,"10,000",Nil,Nil,No,"Chief Engineer, W.R. Department","O/O Chief Engineer Water Resources Department, Basistha, Guwahati 29",Construction of embankment on right bank of river Ghiladhari from Kharjan to Kamar Gaon.,Construction of embankment on right bank of river Ghiladhari from Kharjan to Kamar Gaon.,Please refer Tender documents. ,NA ,"4,95,42,113",Civil Works,NA ,Tender,180.0,365.0,Golaghat,785621.0,NA ,NA ,NA ,Guwahati,No ,No,AOC,12-Mar-2026,"INR 44,587,902",365.0,Jayanta Kumar Barman,12-Mar-2026 08:48 PM,FWO_golaghat_kharjan.pdf (1711.00 KB),Construction of embankment on right bank of river Ghiladhari from Kharjan to Kamar Gaon.,1.0,286698.0,SRI AMIYA KUMAR HAZARIKA,INR,"44,587,902",1,286634,K C INFRA PROJECTS PRIVATE LTD,20-Nov-2025 01:57 PM,Rejected-AOC,Not Qualified for AOC,12-Mar-2026 08:48 PM,Finance,All bids are opened for financial Evaluation.,Jayanta Kumar Barman,15-Feb-2026 03:37 PM,,BOQ Comparative Chart,Director Design,Internal,,Jayanta Kumar Barman,12-Mar-2026 08:43 PM,finsummary_77133.pdf (320.44 KB),Department of Water Resources||Chief Engineer - DoWR,2025_DoWR_47443_2,GOLAGHAT/2025-26/RIDF/III,Construction of embankment on right bank of river Ghiladhari from Kharjan to Kamar Gaon.,Technical,All Bids are opened for Technical Evaluation,Jayanta Kumar Barman,09-Dec-2025 06:40 PM,,Director Design,Internal,,Jayanta Kumar Barman,11-Dec-2025 01:12 PM,11-Dec-2025 01:15 PM,techsummary_77133.pdf (151.36 KB),1.0,Tender Revocation,Tender Revocation,09-Dec-2025 06:29 PM,revoke_golaghat.PDF ,91.77,Technical Opening,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,286693,RUPANJAL BORBORUAH,21-Nov-2025 11:46 AM,Rejected-Technical,Technically Non-Responsive,11-Dec-2025 01:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,286698,SRI AMIYA KUMAR HAZARIKA,20-Nov-2025 10:04 PM,Accepted-AOC,AWARDED,12-Mar-2026 08:48 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
