Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date.1,Bid Opening Date.1,Bid Submission Opening Date,Bid Submission Closing Date,Pre Bid Meeting Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date.1,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Urban Development Department||Directorate of Municipality Administration - UDD||Jorhat Municipal Board,JMB/2013-21,2025_UDD_49486_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,Yes,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification Documents,19-Dec-2025 03:00 PM,05-Jan-2026 01:00 PM,19-Dec-2025 03:00 PM,02-Jan-2026 03:00 PM,NA ,NA ,19-Dec-2025 03:00 PM,02-Jan-2026 03:00 PM,19-Jan-2026 02:00 PM,"5,99,993",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,17-Jan-2026 01:30 PM,19-Jan-2026 02:00 PM,17-Jan-2026 01:30 PM,19-Jan-2026 01:00 PM,,"6,000",Nil,Nil,No,EO/CHAIRPERSON JORHAT MUNICIPAL BOARD,O/O Jorhat Municipal Board,Retrofitting of Bhogdoi Water Supply Scheme under Jorhat Municipal Board,Retrofitting of Bhogdoi Water Supply Scheme under Jorhat Municipal Board,Please refer Tender documents. ,NA ,"2,99,99,651",Civil Works,NA ,Tender,180.0,365.0,Garmur,785001.0,O/O Jorhat Municipal Board ,O/O Jorhat Municipal Board ,26-Dec-2025 01:00 PM ,O/O Jorhat Municipal Board,No ,No,AOC,06-Mar-2026,"INR 29,990,651",365.0,Rajib Hatibaruah,07-Mar-2026 12:21 PM,FWO.pdf (637.00 KB),Formal work Order,1.0,291360.0,GLOBAL POWER AND ENGINEERS,INR,"29,990,651",1.0,291126.0,Brahmaputra Commerce & Trade,02-Jan-2026 10:23 AM,Rejected-AOC,L-II,07-Mar-2026 12:22 PM,Finance,Fin summary,Lakhimi Khargharia,10-Feb-2026 03:24 PM,finance_78534.pdf,BOQ Comparative Chart,Lakhimi Khargharia,Internal,,Lakhimi Khargharia,10-Feb-2026 03:29 PM,finsummary_78534.pdf (379.04 KB),Urban Development Department||Directorate of Municipality Administration - UDD||Jorhat Municipal Board,2025_UDD_49486_1,JMB/2013-21,Retrofitting of Bhogdoi Water Supply Scheme under Jorhat Municipal Board,Technical,Tech Summary,Paramananda Nath,17-Jan-2026 01:09 PM,,Paramananda Nath EO JMB,Internal,,Paramananda Nath,17-Jan-2026 01:11 PM,techsummary_78534.pdf (187.85 KB),AOC
,,,,,,,,,,,,,,,,.pdf,SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2.0,291360.0,GLOBAL POWER AND ENGINEERS,18-Jan-2026 02:00 PM,Accepted-AOC,L-I,07-Mar-2026 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Signed Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3.0,291408.0,Kaziranga Galvanizers Pvt Ltd,18-Jan-2026 01:48 PM,Rejected-AOC,L-III,07-Mar-2026 12:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4.0,291359.0,M/S HITECH INDUSTRIES,01-Jan-2026 05:13 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,17-Jan-2026 01:09 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,FOB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
