Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Conversion rate in ₹,1,NA,2,NA.1,S.No.1,Corrigendum Title,Corrigendum Type,View,S.No.2,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD,AHIDMS/JICA/MRICT/2025/01REBID,2025_HFWD_43225_1,Yes,Open Tender,Supply,Goods,2.0,No,Yes,Online,Yes,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Document,03-Mar-2025 06:00 PM,01-Apr-2025 05:00 PM,03-Mar-2025 06:00 PM,01-Apr-2025 02:00 PM,NA ,NA ,17-Mar-2025 09:00 AM,01-Apr-2025 02:00 PM,22-Jul-2025 12:00 PM,"2,05,80,000",Yes,fixed,,Nil,Nil,Currency,US Dollar,Japanese Yen,,,,1.0,Corrigendum1 - Date extension,Date,,1.0,SBI Bank,"5,000",Nil,Nil,No,"Director of Medical Education, Khanapara","o/o DME, Khanapara, Guwahati - 781022","Rebid for Supply, Installation and Commissioning of 4 Nos. of 64 Slice CT Machine for TMCH, LMCH, SMCH , JMCH and 4 Nos. of 1.5 T MRI for TMCH, LMCH, SMCH, FAAMCH IN Assam","Rebid for Supply, Installation and Commissioning of 4 Nos. of 64 Slice CT Machine for TMCH, LMCH, SMCH, JMCH and 4 Nos. of 1.5 T MRI for TMCH, LMCH, SMCH , FAAMCH IN Assam",Please refer Tender documents. ,NA ,,Medical Equipments/Waste,NA ,Tender,120.0,NA ,Assam,781022.0,"o/o DME, Khanapara, Guwahati - 781022 ","o/o DME, Khanapara, Guwahati - 781022 ",10-Mar-2025 12:00 PM ,"o/o DME, Khanapara, Guwahati - 781022",No ,No,AOC,25-Mar-2026,"INR 430,400,000",120.0,Ranveer Bora,25-Mar-2026 04:29 PM,AOCsiemensMRI.pdf (234.00 KB),1.0,262622.0,Siemens Healthcare Private limited,INR,"430,400,000",1,262576,INSPIRA SOLISTECH,31-Mar-2025 06:57 PM,Rejected-Technical,Technically non responsive,21-Jul-2025 12:00 PM,Finance,The Financial bids have been opened and handed over to BEC for evaluation,Anup Kumar Barman,22-Jul-2025 12:50 PM,,BOQ Comparative Chart,"Secretary, MERD",Internal,,Ranveer Bora,25-Mar-2026 04:04 PM,finsummary_69074.pdf (3191.02 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD,2025_HFWD_43225_1,AHIDMS/JICA/MRICT/2025/01REBID,"Rebid for Supply, Installation and Commissioning of 4 Nos. of 64 Slice CT Machine for TMCH, LMCH, SMCH , JMCH and 4 Nos. of 1.5 T MRI for TMCH, LMCH, SMCH, FAAMCH IN Assam",Technical,Technical Bid has been opened and handed over to BEC for evaluation.,Anup Kumar Barman,01-Apr-2025 05:21 PM,,"Secretary MERD, GOA",Internal,,Anup Kumar Barman,21-Jul-2025 12:00 PM,22-Jul-2025 12:00 PM,techsummary_69074.pdf (3127.47 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Additional Technical Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,262012,J.K.COMMERCIAL,01-Apr-2025 09:38 AM,Rejected-Technical,Technically non responsive,21-Jul-2025 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Finance Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,262609,Philips India Limited,27-Mar-2025 04:35 PM,Rejected-Technical,Technically non responsive,21-Jul-2025 12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Finance Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,262622,Siemens Healthcare Private limited,24-Mar-2025 11:25 AM,Accepted-AOC,Emerged as financially resposive bidder,25-Mar-2026 04:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,263498,Wipro GE Healthcare,01-Apr-2025 01:24 PM,Rejected-Finance,Did not emerged as Financially responsive bidder,25-Mar-2026 04:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
