Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Processing Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
ASSAM CANCER CARE FOUNDATION,ACCF/IT TENDER/25-26/119,2026_ACCF_50207_1,Yes,Open Tender,Supply,Services,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,RFP,13-Jan-2026 09:00 AM,05-Feb-2026 05:00 PM,13-Jan-2026 09:00 AM,05-Feb-2026 04:00 PM,NA ,NA ,27-Jan-2026 09:00 AM,05-Feb-2026 04:00 PM,13-Feb-2026 04:00 PM,"1,50,000",No,fixed,,Nil,Nil,1,Corrigendum1,Date,,1.0,SBI Bank,"1,000",0.0,Nil,Nil,No,COO,ACCF HO,ACCF/IT TENDER/25-26/119,PROCUREMENT OF IT EQUIPMENTS AND ACCESSORIES,Please refer Tender documents. ,NA ,"66,00,000",Information Technology,NA ,Tender,180.0,NA ,ACCF,781022.0,ACCF HO ,ACCF HO ,21-Jan-2026 12:00 PM ,ACCF HO,No ,No,AOC,25-Mar-2026,"INR 7,242,677.16",60.0,Arnabjyoti Das,25-Mar-2026 03:25 PM,AOC.pdf (187.00 KB),AOC,1.0,296268.0,North East Enterprise,INR,"7,242,677.16",1,296481,NANOTRONIX INDIA,04-Feb-2026 02:35 PM,Rejected-Finance,Not L1,11-Mar-2026 02:39 PM,Finance,BOS,Arnabjyoti Das,13-Feb-2026 05:06 PM,finance_79995.pdf,BOQ Comparative Chart,COO,Internal,ACCF,Arnabjyoti Das,11-Mar-2026 02:39 PM,finsummary_79995.pdf (607.64 KB),ASSAM CANCER CARE FOUNDATION,2026_ACCF_50207_1,ACCF/IT TENDER/25-26/119,ACCF/IT TENDER/25-26/119,Technical,BOS,Arnabjyoti Das,05-Feb-2026 05:26 PM,technical_79995.pdf,COO,Internal,ACCF,Arnabjyoti Das,13-Feb-2026 02:16 PM,13-Feb-2026 04:00 PM,techsummary_79995.pdf (200.09 KB),AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,2,Corrigendum1,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,296268,North East Enterprise,04-Feb-2026 01:46 PM,Accepted-AOC,L1 Bidder,25-Mar-2026 03:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
