Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Assam Plains Tribes Development Corporation Ltd.,PTDC/Engg/2026-27/477,2026_WPTBC_50668_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Qualification,02-Feb-2026 04:00 PM,17-Feb-2026 03:00 PM,02-Feb-2026 04:30 PM,17-Feb-2026 02:00 PM,NA ,NA ,02-Feb-2026 04:30 PM,17-Feb-2026 02:00 PM,07-Mar-2026 06:40 PM,"2,00,000",Yes,percentage,2.0%,Nil,Nil,1.0,Corrigendum,Other,,1.0,SBI Bank,"1,000",Nil,Nil,No,Managing Director,"Managing Director, APTDC Ltd., Ganeshguri, Ghy, 5","Construction of Building at Banavasi Kalyan Ashram, Hawaithang Chatrabas in Cachar","Construction of Building at Banavasi Kalyan Ashram, Hawaithang Chatrabas in Cachar",Please refer Tender documents. ,NA ,"1,00,00,000",Civil Works,NA ,Tender,180.0,270.0,Cachar,788120.0,"Managing Director, APTDC Ltd., Ganeshguri, Ghy, 5 ","office of the Managing Director, APTDC Ltd., Ganeshguri, Ghy, 5 ",06-Feb-2026 11:30 AM ,"Managing Director, APTDC Ltd., Ganeshguri, Guwahat",No ,No,AOC,11-Mar-2026,"INR 10,000,000",270.0,Jeena Gabison Ahmed,11-Mar-2026 04:30 PM,AocBana.pdf (1882.00 KB),AOC,1.0,298267.0,Biren Deka,INR,"10,000,000",1,298267,Biren Deka,16-Feb-2026 04:00 PM,Accepted-AOC,Awarded,11-Mar-2026 04:30 PM,Finance,Financial bid has been opened.,Jeena Gabison Ahmed,07-Mar-2026 06:48 PM,,BOQ Comparative Chart,Managing Director,Internal,,Jeena Gabison Ahmed,11-Mar-2026 04:26 PM,finsummary_80687.pdf (1881.58 KB),Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Assam Plains Tribes Development Corporation Ltd.,2026_WPTBC_50668_1,PTDC/Engg/2026-27/477,"Construction of Building at Banavasi Kalyan Ashram, Hawaithang Chatrabas in Cachar",Technical,Technical bid has been opened,Dipak Kumar Gayary,07-Mar-2026 06:28 PM,,Managing Director,Internal,,Jeena Gabison Ahmed,07-Mar-2026 06:38 PM,07-Mar-2026 06:40 PM,techsummary_80687.pdf (1239.04 KB),1.0,Minutes,Minutes for Revoke,07-Mar-2026 06:17 PM,minutesbanavasikalyanashram.pdf ,1222.11,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,297303,KHAGENDRA NATH SARKAR,16-Feb-2026 03:55 PM,Rejected-Technical,As per Technical bid/ Comparative Statement bidder is Non - Responsive,07-Mar-2026 06:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,297750,M/s BARAK CONSTRUCTION,13-Feb-2026 09:48 PM,Rejected-Technical,As per Technical bid/ Comparative Statement bidder is Non - Responsive,07-Mar-2026 06:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,297754,MS N.K CONSTRUCTION,13-Feb-2026 10:10 PM,Rejected-AOC,Not Awarded,11-Mar-2026 04:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
