Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.2,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Tender Stage
Health and Family Welfare Department||Directorate of Medical Education-HFWD||FAA Medical College and Hospital-Barpeta-HFWD,OrthoImplant/620/2026/409,2026_HFWD_50452_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,22-Jan-2026 10:00 AM,12-Feb-2026 02:30 PM,22-Jan-2026 01:00 PM,12-Feb-2026 02:00 PM,NA ,NA ,02-Feb-2026 12:30 PM,12-Feb-2026 02:00 PM,27-Feb-2026 12:00 PM,"50,000",Yes,fixed,,Nil,Nil,1.0,SBI Bank,"1,000",Nil,Nil,No,"Principal, FAAMCH, Barpeta","Office of the Principal, FAAMCH, Jatigaon, Jania Road, Barpeta",Supply of Orthopaedics Implant,"Supply of Orthopaedics Implants (package wise) required for different procedures under Orthopaedics department at FAAMCH, Barpeta for the FY 2026 - 27",Please refer bid document ,NA ,,Miscellaneous Goods,NA ,Rate Contract,180.0,365.0,"FAAMCH, Barpeta",781301.0,"Office of the Principal, FAAMCH, Barpeta ","Office of the Principal, FAAMCH, Jatigaon, Jania Road, Barpeta ",28-Jan-2026 12:30 PM ,"Office of the Principal, FAAMCH, Barpeta",No ,No,AOC,01-Apr-2026,INR 0,365.0,Utpal Sharma,10-Mar-2026 03:35 PM,AOC.pdf (2679.00 KB),"Rate contract for supply of orthopaedics implants at FAAMCH, Barpeta for the financial year 2026-27",1.0,296791.0,P. B. DRUGS SURGICALS,INR,0.0,1.0,296618.0,GESCO HELATHCARE PRIVATE LIMITED,11-Feb-2026 11:36 AM,Accepted-AOC,Technically and financially qualified,10-Mar-2026 03:35 PM,Finance,Financial bids are opened.,Utpal Sharma,27-Feb-2026 01:30 PM,,BOQ Comparative Chart,Superintendent,Internal,"In Charge CMS, Asstt Prof of Othopaedics, Registrar of Orthopaedics, Financial Adviser",Utpal Sharma,10-Mar-2026 03:32 PM,finsummary_80321.pdf (3426.54 KB),Health and Family Welfare Department||Directorate of Medical Education-HFWD||FAA Medical College and Hospital-Barpeta-HFWD,2026_HFWD_50452_1,OrthoImplant/620/2026/409,Supply of Orthopaedics Implant,Technical,Re opened the technical bids due to wrong entry of financial opening date,Balmiki Datta,26-Feb-2026 05:47 PM,,Superintendent,Internal,"Deputy Superintendent, Asstt Prof of Orthopaedics, Registrar of Orthopaedics, Financial Adviser",Balmiki Datta,27-Feb-2026 11:04 AM,27-Feb-2026 12:00 PM,techsummary_80321.pdf (939.63 KB),1.0,Changes in Financial Opening Date,Changes in Financial Opening Date,23-Feb-2026 05:48 PM,revocation.pdf ,160.34,Technical Opening,AOC
,,,,,,,,,,,,,,,,.pdf,Tender Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,296618.0,GESCO HELATHCARE PRIVATE LIMITED,INR,0.0,2.0,296791.0,P. B. DRUGS SURGICALS,11-Feb-2026 06:19 PM,Accepted-AOC,Technically and financially qualified,10-Mar-2026 03:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Om for online payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
