class,age,male,female
0,0 to 1,629.8,586.36
1,1 to 5,2590.14,2407.31
10,10 to 15,3488.04,3220.19
15,15 to 20,3401.92,3325.69
20,20 to 25,3179.87,3319.12
25,25 to 30,3415.78,3298.44
30,30 to 35,3110.31,2859.83
35,35 to 40,2893.97,2653.81
40,40 to 45,2452.98,2198.31
45,45 to 50,2215.46,1998.72
5,5 to 10,3302.01,3074.72
50,50 to 55,1723.71,1623.86
55,55 to 60,1384.31,1178.35
60,60 to 65,993.2,929.75
65,65 to 70,698.69,640.41
70,70 to 75,454.24,431.2
75,75 to 80,290.4,257.81
80,80 and over,200.77,213.2
