class,age,male,female
0,0 to 1,953.13,885.19
1,1 to 5,3919.9,3634.19
10,10 to 15,4989.31,4563.26
15,15 to 20,4982.15,4365.86
20,20 to 25,4732.88,4643.93
25,25 to 30,4936.96,4712.68
30,30 to 35,4398.46,4129.25
35,35 to 40,4242.74,3829.93
40,40 to 45,3641.97,3222.42
45,45 to 50,3267.78,2863.91
5,5 to 10,4937.05,4602.85
50,50 to 55,2522.5,2334.48
55,55 to 60,2041.74,1671.8
60,60 to 65,1426.48,1431.55
65,65 to 70,990.52,1037.69
70,70 to 75,666.99,767.87
75,75 to 80,421.99,461.83
80,80 and over,307.25,395.06
