class,age,male,female
0,0 to 1,3032.33,2804.72
1,1 to 5,12470.97,11514.89
10,10 to 15,14733.98,13727.26
15,15 to 20,14235.84,13610.97
20,20 to 25,12472.27,12436.06
25,25 to 30,12658.77,12088.08
30,30 to 35,11106.07,10244.47
35,35 to 40,10544.6,9475.96
40,40 to 45,8854.48,7881.52
45,45 to 50,7664.96,6803.82
5,5 to 10,15578.72,14353.34
50,50 to 55,5943.96,5235.63
55,55 to 60,4411.32,3692.5
60,60 to 65,3130.69,2825.14
65,65 to 70,2018.91,1946.97
70,70 to 75,1483.35,1472.2
75,75 to 80,946.39,902.56
80,80 and over,768.78,888.4
