class,age,male,female
0,0 to 1,336.05,316.19
1,1 to 5,1382.04,1298.12
10,10 to 15,1802.71,1686.07
15,15 to 20,1726.58,1657.64
20,20 to 25,1649.06,1652.24
25,25 to 30,1722.63,1642.96
30,30 to 35,1512.24,1452.82
35,35 to 40,1463.1,1363.72
40,40 to 45,1261.87,1190.65
45,45 to 50,1164.53,1069.39
5,5 to 10,1815.28,1687.68
50,50 to 55,893.07,853.99
55,55 to 60,688.91,605.36
60,60 to 65,476.96,470.65
65,65 to 70,313.26,316.97
70,70 to 75,228.02,238.12
75,75 to 80,138.08,140.46
80,80 and over,100.09,114.64
