class,age,male,female
0,0 to 1,403.98,375.42
1,1 to 5,1661.45,1541.3
10,10 to 15,2125.16,1947.35
15,15 to 20,2128.65,1878.4
20,20 to 25,2026.4,1984.16
25,25 to 30,2113.43,2017.18
30,30 to 35,1880.39,1767.09
35,35 to 40,1817.55,1639.69
40,40 to 45,1560.31,1376.92
45,45 to 50,1400.99,1224.11
5,5 to 10,2090.27,1949.07
50,50 to 55,1078,996.83
55,55 to 60,873.13,714.15
60,60 to 65,611.51,613.49
65,65 to 70,425.52,445.78
70,70 to 75,285.37,327.21
75,75 to 80,179.79,196.04
80,80 and over,130.5,166.77
