class,age,male,female
0,0 to 1,3636.53,3410.01
1,1 to 5,14900.82,13950.45
10,10 to 15,15605.32,14600.34
15,15 to 20,14750.19,14370.72
20,20 to 25,13690.36,13256.22
25,25 to 30,12780.99,12159.58
30,30 to 35,11175.09,10657.75
35,35 to 40,10483.29,9804.06
40,40 to 45,9233.38,8728.4
45,45 to 50,7832.9,7220.96
5,5 to 10,17487.2,16367.59
50,50 to 55,6860.06,6444.26
55,55 to 60,5513.05,4472.33
60,60 to 65,4009.32,3843.29
65,65 to 70,2782.56,2615.31
70,70 to 75,2015.19,2154.08
75,75 to 80,1246.91,1335.8
80,80 and over,1099.84,1434.99
