class,age,male,female
0,0 to 1,1305.93,1213.07
1,1 to 5,5370.85,4980.29
10,10 to 15,6917.77,6335.67
15,15 to 20,6945.29,6122.94
20,20 to 25,6623.59,6483.73
25,25 to 30,6920.37,6605.91
30,30 to 35,6164.12,5791.27
35,35 to 40,5964.33,5378.73
40,40 to 45,5121.34,4513.52
45,45 to 50,4600.4,4014.37
5,5 to 10,6788.58,6328.84
50,50 to 55,3539.69,3269.71
55,55 to 60,2868.62,2343.5
60,60 to 65,2008.87,2016.24
65,65 to 70,1398,1464.48
70,70 to 75,938.52,1075.55
75,75 to 80,590.56,642.54
80,80 and over,428.19,546.15
