class,age,male,female
0,0 to 1,4918.39,4577.25
1,1 to 5,20227.7,18792.08
10,10 to 15,22922.65,21448.51
15,15 to 20,20548.98,18833.82
20,20 to 25,18869.52,18887.82
25,25 to 30,19258.17,18329.43
30,30 to 35,17136.24,15957.5
35,35 to 40,15755.11,14551.03
40,40 to 45,13602.18,12571.52
45,45 to 50,11776.14,11031.99
5,5 to 10,24462.56,22705.7
50,50 to 55,9824.39,9177.34
55,55 to 60,7510.7,6334.61
60,60 to 65,5639.99,5402.17
65,65 to 70,3829.69,3639.22
70,70 to 75,2752.51,2952.34
75,75 to 80,1858.76,1830.48
80,80 and over,1489.78,1823.92
