class,age,male,female
0,0 to 1,2145.53,1989.95
1,1 to 5,8823.87,8169.81
10,10 to 15,9440.6,8596.93
15,15 to 20,9017.23,7964.9
20,20 to 25,7887.26,8161.02
25,25 to 30,8054.21,7601.25
30,30 to 35,6893.95,6269.68
35,35 to 40,6298.39,5853.9
40,40 to 45,5348.82,5198.74
45,45 to 50,4835.95,4562.21
5,5 to 10,10121.67,9424.99
50,50 to 55,3791.63,3527.59
55,55 to 60,2877.45,2512.91
60,60 to 65,1836.2,1888.84
65,65 to 70,1331.26,1413.12
70,70 to 75,850.74,1076.22
75,75 to 80,607.79,699.63
80,80 and over,455.79,596.82
