class,age,male,female
0,0 to 1,4165.81,3853.98
1,1 to 5,17132.61,15822.66
10,10 to 15,21570.14,19596.33
15,15 to 20,21119,20306.86
20,20 to 25,20366.56,20956.93
25,25 to 30,21382.52,20203.18
30,30 to 35,19410.08,17477.16
35,35 to 40,17669.56,15661.5
40,40 to 45,15274.68,14331.43
45,45 to 50,14014.12,12646.41
5,5 to 10,21848.19,20243.56
50,50 to 55,11237.64,9962.69
55,55 to 60,8664.01,7209.09
60,60 to 65,6186.86,5636.95
65,65 to 70,3695.93,3621.01
70,70 to 75,2716.63,2612.83
75,75 to 80,1737.2,1626.03
80,80 and over,1169.81,1311.1
