class,age,male,female
0,0 to 1,1678.27,1560.37
1,1 to 5,6902.19,6406.17
10,10 to 15,9190.86,8539.67
15,15 to 20,9239.38,8452.94
20,20 to 25,9118,8758.32
25,25 to 30,9328.36,9067.29
30,30 to 35,8737.67,8018.97
35,35 to 40,8305.23,7439.03
40,40 to 45,7184.12,6222.07
45,45 to 50,6419.36,5496.85
5,5 to 10,8829.87,8165.31
50,50 to 55,5138.02,4652.16
55,55 to 60,4009.17,3286.63
60,60 to 65,2877.52,2971.16
65,65 to 70,2284.07,2400.03
70,70 to 75,1590.9,1800.14
75,75 to 80,964.96,987.52
80,80 and over,607.61,737.61
