class,age,male,female
0,0 to 1,5219.62,4894.79
1,1 to 5,21366.88,20007.07
10,10 to 15,22312.1,19941.73
15,15 to 20,19137.48,16945.06
20,20 to 25,17415.84,18754.68
25,25 to 30,17558,17438.57
30,30 to 35,15694.18,14781.67
35,35 to 40,13973.9,13284.16
40,40 to 45,12169.66,11590.24
45,45 to 50,10397.67,9869.77
5,5 to 10,25130.34,23476.02
50,50 to 55,8830.58,8310.33
55,55 to 60,6728.94,5768.77
60,60 to 65,4582.2,4427.29
65,65 to 70,3033.1,3150.17
70,70 to 75,2286.3,2720.74
75,75 to 80,1486.27,1709.2
80,80 and over,1408.05,1804.39
