class,age,male,female
0,0 to 1,1685.13,1572.77
1,1 to 5,6928.23,6455.14
10,10 to 15,7071.37,6603.11
15,15 to 20,6692.94,6510.73
20,20 to 25,6338.13,6058.31
25,25 to 30,5966.45,5567.66
30,30 to 35,5242.21,4899.81
35,35 to 40,4911.3,4520.76
40,40 to 45,4333.64,4074.97
45,45 to 50,3692.64,3393.27
5,5 to 10,8013.55,7474.49
50,50 to 55,3185.64,3003.32
55,55 to 60,2608.08,2119.64
60,60 to 65,1888.1,1821.32
65,65 to 70,1328.13,1264.53
70,70 to 75,918.77,1006.45
75,75 to 80,586.54,643.34
80,80 and over,470.51,636.01
