class,age,male,female
0,0 to 1,809.53,742.89
1,1 to 5,3329.31,3049.97
10,10 to 15,3956.52,3618.41
15,15 to 20,3657.44,3491.49
20,20 to 25,3359.82,3501.45
25,25 to 30,3510.91,3506.84
30,30 to 35,3367.27,3172.86
35,35 to 40,3067.09,2769.83
40,40 to 45,2570.02,2353.39
45,45 to 50,2290.98,2065.08
5,5 to 10,4123.84,3869.95
50,50 to 55,1736.72,1626.18
55,55 to 60,1369.15,1193.92
60,60 to 65,1031.92,988.21
65,65 to 70,690.21,706.54
70,70 to 75,506.86,501.63
75,75 to 80,325.14,308.92
80,80 and over,238.85,256.08
