class,age,male,female
0,0 to 1,1991.54,1839.1
1,1 to 5,8190.56,7550.52
10,10 to 15,10690.63,9763.84
15,15 to 20,10746.39,10364.83
20,20 to 25,10534.59,10750.44
25,25 to 30,11078.31,10748.08
30,30 to 35,10456.09,9676.55
35,35 to 40,10169.85,9378.83
40,40 to 45,8997.55,8234.92
45,45 to 50,8498.56,7408.47
5,5 to 10,10420.06,9635.87
50,50 to 55,6446.95,5803.56
55,55 to 60,5050.9,4359.15
60,60 to 65,3583.17,3379.76
65,65 to 70,2540.37,2306.39
70,70 to 75,1728.79,1593.42
75,75 to 80,1130.18,945.43
80,80 and over,745.6,761.05
